Gene	CDD	GO	Gene3D	Hamap	Interpro	MobiDBLite	PIRSF	PRINTS	Pfam	ProDom	ProSitePatterns	ProSiteProfiles	SFLD	SMART	SUPERFAMILY	TIGRFAM
V1852094	; Adenylsuccinate_lyase_1	; Adenylosuccinate lyase; Adenylosuccinate lyase C-terminal; Fumarase/histidase, N-terminal; Fumarate lyase family; Fumarate lyase, N-terminal; Fumarate lyase, conserved site; L-Aspartase-like	; Fumarase/aspartase (N-terminal domain); Fumarase/aspartase (C-terminal domain); Fumarase/aspartase (Central domain)		; Adenylosuccinate lyase; Adenylosuccinate lyase C-terminal; Fumarase/histidase, N-terminal; Fumarate lyase family; Fumarate lyase, N-terminal; Fumarate lyase, conserved site; L-Aspartase-like			; Argininosuccinate lyase family signature; Fumarate lyase superfamily signature	; Adenylosuccinate lyase C-terminus; Lyase		; Fumarate lyases signature.			; Adenylosuccinate lyase C-terminus	; L-aspartase-like	;  adenylosuccinate lyase
V1886605		; AAA+ ATPase domain; ABC transporter-like; Molybdate/tungstate binding, C-terminal; P-loop containing nucleoside triphosphate hydrolase; Transport-associated OB, type 2	; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases; Nucleic acid-binding proteins		; AAA+ ATPase domain; ABC transporter-like; Molybdate/tungstate binding, C-terminal; P-loop containing nucleoside triphosphate hydrolase; Transport-associated OB, type 2				; ABC transporter; TOBE domain			; ATP-binding cassette, ABC transporter-type domain profile.		; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases; MOP-like	
V1000300	; AspRS_core; EcAspRS_like_N	; Aminoacyl-tRNA synthetase, class II; Aminoacyl-tRNA synthetase, class II (D/K/N); Aspartate-tRNA ligase, bacterial/mitochondrial-type; Aspartyl/Asparaginyl-tRNA synthetase, class IIb; GAD domain; GAD-like domain; Nucleic acid-binding, OB-fold; OB-fold nucleic acid binding domain, AA-tRNA synthetase-type	; Bira Bifunctional Protein; Domain 2; Bira Bifunctional Protein; Domain 2; Nucleic acid-binding proteins	; Aspartate--tRNA(Asp) ligase [aspS].	; Aminoacyl-tRNA synthetase, class II; Aminoacyl-tRNA synthetase, class II (D/K/N); Aspartate-tRNA ligase, bacterial/mitochondrial-type; Aspartyl/Asparaginyl-tRNA synthetase, class IIb; GAD domain; GAD-like domain; Nucleic acid-binding, OB-fold; OB-fold nucleic acid binding domain, AA-tRNA synthetase-type			; Aspartyl-tRNA synthetase signature	; GAD domain; OB-fold nucleic acid binding domain; tRNA synthetases class II (D, K and N)			; Aminoacyl-transfer RNA synthetases class-II family profile.			; GAD domain-like; Class II aaRS and biotin synthetases; Class II aaRS and biotin synthetases; Nucleic acid-binding proteins	;  aspartate--tRNA ligase
V1852109		; YSIRK Gram-positive signal peptide			; YSIRK Gram-positive signal peptide				; YSIRK type signal peptide							;  gram-positive signal peptide, YSIRK family
V1033803	; F1-ATPase_beta	; AAA+ ATPase domain; ATP synthase, F1 complex, beta subunit; ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain; ATPase, alpha/beta subunit, nucleotide-binding domain, active site; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; AAA+ ATPase domain; ATP synthase, F1 complex, beta subunit; ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain; ATPase, alpha/beta subunit, nucleotide-binding domain, active site; P-loop containing nucleoside triphosphate hydrolase				; ATP synthase alpha/beta family, nucleotide-binding domain		; ATP synthase alpha and beta subunits signature.			; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases; C-terminal domain of alpha and beta subunits of F1 ATP synthase	;  ATP synthase F1, beta subunit
V1593006		; FIVAR domain; YSIRK Gram-positive signal peptide			; FIVAR domain; YSIRK Gram-positive signal peptide				; Uncharacterised Sugar-binding Domain; YSIRK type signal peptide			; Gram-positive cocci surface proteins LPxTG motif profile.				;  LPXTG cell wall anchor domain;  gram-positive signal peptide, YSIRK family
V1035063		; Arginine deiminase	; Arginine deiminase; L-arginine/glycine Amidinotransferase; Chain A; L-arginine/glycine Amidinotransferase; Chain A	; Arginine deiminase [arcA].	; Arginine deiminase		; (Full) arginine deiminase ArcA	; Bacterial arginine deiminase signature	; Amidinotransferase						; Pentein	;  arginine deiminase
V1886635		; Glycoside hydrolase, family 4; Glycosyl hydrolase, family 4, C-terminal; Lactate dehydrogenase/glycoside hydrolase, family 4, C-terminal; NAD(P)-binding domain	; NAD(P)-binding Rossmann-like Domain; L-2-Hydroxyisocaproate Dehydrogenase		; Glycoside hydrolase, family 4; Glycosyl hydrolase, family 4, C-terminal; Lactate dehydrogenase/glycoside hydrolase, family 4, C-terminal; NAD(P)-binding domain			; Glycosyl hydrolase family 4 signature	; Family 4 glycosyl hydrolase; Family 4 glycosyl hydrolase C-terminal domain						; NAD(P)-binding Rossmann-fold domains; LDH C-terminal domain-like	
V1852083		; Ribosomal protein L5; Ribosomal protein L5 domain; Ribosomal protein L5, C-terminal; Ribosomal protein L5, N-terminal; Ribosomal protein L5, bacterial-type; Ribosomal protein L5, conserved site		; 50S ribosomal protein L5 [rplE].	; Ribosomal protein L5; Ribosomal protein L5 domain; Ribosomal protein L5, C-terminal; Ribosomal protein L5, N-terminal; Ribosomal protein L5, bacterial-type; Ribosomal protein L5, conserved site		; (Full) ribosomal protein, L5p/L5a/L11e/organellar L5 types		; Ribosomal protein L5; ribosomal L5P family C-terminus		; Ribosomal protein L5 signature.				; RL5-like	
V1000574		; Septation ring formation regulator EzrA			; Septation ring formation regulator EzrA				; Septation ring formation regulator, EzrA							
V1499093	; cpn10	; GroES chaperonin family; GroES-like	; 10 Kd Chaperonin		; GroES chaperonin family; GroES-like				; Chaperonin 10 Kd subunit					; Chaperonin 10 Kd subunit	; GroES-like	
V1879847		; ABC transporter type 1, transmembrane domain MetI-like	; MetI-like		; ABC transporter type 1, transmembrane domain MetI-like										; MetI-like	
V1580921		; Chaperone tailless complex polypeptide 1 (TCP-1); Chaperonin Cpn60/TCP-1 family; GroEL-like apical domain; GroEL-like equatorial domain	; GroEL; GROEL		; Chaperone tailless complex polypeptide 1 (TCP-1); Chaperonin Cpn60/TCP-1 family; GroEL-like apical domain; GroEL-like equatorial domain			; Tailless complex polypeptide 1 (chaperone) signature	; TCP-1/cpn60 chaperonin family						; GroEL equatorial domain-like	
V1058821	; AAA	; AAA+ ATPase domain; DNA helicase, Holliday junction RuvB type; DNA helicase, Holliday junction RuvB type, C-terminal; Holliday junction DNA helicase ruvB, N-terminal; P-loop containing nucleoside triphosphate hydrolase; Winged helix-turn-helix DNA-binding domain	; winged helix repressor DNA binding domain; P-loop containing nucleotide triphosphate hydrolases	; Holliday junction ATP-dependent DNA helicase RuvB [ruvB].	; AAA+ ATPase domain; DNA helicase, Holliday junction RuvB type; DNA helicase, Holliday junction RuvB type, C-terminal; Holliday junction DNA helicase ruvB, N-terminal; P-loop containing nucleoside triphosphate hydrolase; Winged helix-turn-helix DNA-binding domain				; Holliday junction DNA helicase ruvB C-terminus; Holliday junction DNA helicase ruvB N-terminus	; DNA HELICASE HOLLIDAY JUNCTION RUVB NUCLEOTIDE-BINDING ATP-BINDING SOS RECOMBINATION RESPONSE				; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases; Winged helix DNA-binding domain	;  Holliday junction DNA helicase RuvB
V1006628	; MetAP1	; Peptidase M24; Peptidase M24, methionine aminopeptidase; Peptidase M24A, methionine aminopeptidase, subfamily 1	; Creatinase/methionine aminopeptidase superfamily	; Methionine aminopeptidase [map].	; Peptidase M24; Peptidase M24, methionine aminopeptidase; Peptidase M24A, methionine aminopeptidase, subfamily 1			; Methionine aminopeptidase-1 signature	; Metallopeptidase family M24						; Creatinase/aminopeptidase	;  methionine aminopeptidase, type I
V1852138	; Aldose_epim_lacX	; Aldose 1-/Glucose-6-phosphate 1-epimerase; Galactose mutarotase-like domain; Glycoside hydrolase-type carbohydrate-binding			; Aldose 1-/Glucose-6-phosphate 1-epimerase; Galactose mutarotase-like domain; Glycoside hydrolase-type carbohydrate-binding				; Aldose 1-epimerase						; Galactose mutarotase-like	
V1064534	; RNA_pol_B_RPB2	; DNA-directed RNA polymerase beta subunit, bacterial-type; DNA-directed RNA polymerase, beta subunit, external 1 domain; DNA-directed RNA polymerase, subunit 2; DNA-directed RNA polymerase, subunit 2, domain 6; RNA polymerase Rpb2, OB-fold; RNA polymerase Rpb2, domain 2; RNA polymerase Rpb2, domain 3; RNA polymerase Rpb2, domain 7; RNA polymerase, beta subunit, conserved site; RNA polymerase, beta subunit, protrusion		; DNA-directed RNA polymerase subunit beta [rpoB].	; DNA-directed RNA polymerase beta subunit, bacterial-type; DNA-directed RNA polymerase, beta subunit, external 1 domain; DNA-directed RNA polymerase, subunit 2; DNA-directed RNA polymerase, subunit 2, domain 6; RNA polymerase Rpb2, OB-fold; RNA polymerase Rpb2, domain 2; RNA polymerase Rpb2, domain 3; RNA polymerase Rpb2, domain 7; RNA polymerase, beta subunit, conserved site; RNA polymerase, beta subunit, protrusion	; consensus disorder prediction			; RNA polymerase Rpb2, domain 2; RNA polymerase Rpb2, domain 3; RNA polymerase Rpb2, domain 6; RNA polymerase Rpb2, domain 7; RNA polymerase beta subunit; RNA polymerase beta subunit external 1 domain		; RNA polymerases beta chain signature.				; beta and beta-prime subunits of DNA dependent RNA-polymerase; beta and beta-prime subunits of DNA dependent RNA-polymerase	;  DNA-directed RNA polymerase, beta subunit
V1000013		; Ribosomal protein S8		; 30S ribosomal protein S8 [rpsH].	; Ribosomal protein S8				; Ribosomal protein S8		; Ribosomal protein S8 signature.				; Ribosomal protein S8	
V1608734	; AAA	; AAA+ ATPase domain; ATPase, AAA-type, core; Clp ATPase, C-terminal; ClpA/B family; ClpA/B, conserved site 1; P-loop containing nucleoside triphosphate hydrolase; UVR domain	; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases		; AAA+ ATPase domain; ATPase, AAA-type, core; Clp ATPase, C-terminal; ClpA/B family; ClpA/B, conserved site 1; P-loop containing nucleoside triphosphate hydrolase; UVR domain			; ATP-dependent Clp protease ATP-binding subunit signature	; AAA domain (Cdc48 subfamily); ATPase family associated with various cellular activities (AAA); C-terminal, D2-small domain, of ClpB protein; UvrB/uvrC motif		; Chaperonins clpA/B signature 1.	; UVR domain profile.		; C-terminal, D2-small domain, of ClpB protein; ATPases associated with a variety of cellular activities; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases; P-loop containing nucleoside triphosphate hydrolases	
V1000502	; IMPDH	; Aldolase-type TIM barrel; IMP dehydrogenase / GMP reductase, conserved site; IMP dehydrogenase/GMP reductase	; Aldolase class I; Aldolase class I		; Aldolase-type TIM barrel; IMP dehydrogenase / GMP reductase, conserved site; IMP dehydrogenase/GMP reductase				; IMP dehydrogenase / GMP reductase domain		; IMP dehydrogenase / GMP reductase signature.			; IMP dehydrogenase / GMP reductase domain	; Inosine monophosphate dehydrogenase (IMPDH)	
V1491723		; Arginine deiminase; Aspartate/ornithine carbamoyltransferase; Aspartate/ornithine carbamoyltransferase, carbamoyl-P binding	; L-arginine/glycine Amidinotransferase; Chain A		; Arginine deiminase; Aspartate/ornithine carbamoyltransferase; Aspartate/ornithine carbamoyltransferase, carbamoyl-P binding			; Bacterial arginine deiminase signature	; Amidinotransferase; Aspartate/ornithine carbamoyltransferase, carbamoyl-P binding domain		; Aspartate and ornithine carbamoyltransferases signature.				; Aspartate/ornithine carbamoyltransferase; Pentein	
V1060343		; ATPase, OSCP/delta subunit; ATPase, OSCP/delta subunit, conserved site			; ATPase, OSCP/delta subunit; ATPase, OSCP/delta subunit, conserved site			; ATP synthase delta subunit signature	; ATP synthase delta (OSCP) subunit		; ATP synthase delta (OSCP) subunit signature.					
V1482720						; consensus disorder prediction										
V1006021		; 30s ribosomal protein S13, C-terminal; Ribosomal protein S13; Ribosomal protein S13, bacterial-type; Ribosomal protein S13, conserved site; Ribosomal protein S13-like, H2TH	; 30s ribosomal protein s13	; 30S ribosomal protein S13 [rpsM].	; 30s ribosomal protein S13, C-terminal; Ribosomal protein S13; Ribosomal protein S13, bacterial-type; Ribosomal protein S13, conserved site; Ribosomal protein S13-like, H2TH	; consensus disorder prediction	; (Full) ribosomal protein, S13p/S13a/S18e/organellar S13 types		; Ribosomal protein S13/S18		; Ribosomal protein S13 signature.	; Ribosomal protein S13 family profile.			; S13-like H2TH domain	;  ribosomal protein uS13
V1464441	; Anticodon_Ia_Val; ValRS_core	; Aminoacyl-tRNA synthetase, class I, conserved site; Aminoacyl-tRNA synthetase, class Ia; Aminoacyl-tRNA synthetase, class Ia, anticodon-binding; Methionyl/Valyl/Leucyl/Isoleucyl-tRNA synthetase, anticodon-binding; Rossmann-like alpha/beta/alpha sandwich fold; Valine-tRNA ligase; Valyl tRNA synthetase, anticodon-binding domain; Valyl-tRNA synthetase,  tRNA-binding arm; Valyl/Leucyl/Isoleucyl-tRNA synthetase, editing domain; tRNA-binding arm	; HUPs; HUPs; Isoleucyl-tRNA Synthetase; Domain 1; Isoleucyl-tRNA Synthetase; Domain 2	; Valine--tRNA ligase [valS].	; Aminoacyl-tRNA synthetase, class I, conserved site; Aminoacyl-tRNA synthetase, class Ia; Aminoacyl-tRNA synthetase, class Ia, anticodon-binding; Methionyl/Valyl/Leucyl/Isoleucyl-tRNA synthetase, anticodon-binding; Rossmann-like alpha/beta/alpha sandwich fold; Valine-tRNA ligase; Valyl tRNA synthetase, anticodon-binding domain; Valyl-tRNA synthetase,  tRNA-binding arm; Valyl/Leucyl/Isoleucyl-tRNA synthetase, editing domain; tRNA-binding arm			; Valyl-tRNA synthetase signature	; Anticodon-binding domain of tRNA; Valyl tRNA synthetase tRNA binding arm; tRNA synthetases class I (I, L, M and V)		; Aminoacyl-transfer RNA synthetases class-I signature.				; Anticodon-binding domain of a subclass of class I aminoacyl-tRNA synthetases; ValRS/IleRS/LeuRS editing domain; Nucleotidylyl transferase; Nucleotidylyl transferase; tRNA-binding arm	;  valine--tRNA ligase
V1000642	; enolase	; Enolase; Enolase C-terminal domain-like; Enolase N-terminal domain-like; Enolase, C-terminal TIM barrel domain; Enolase, N-terminal; Enolase, conserved site	; Enolase superfamily; Enolase-like	; Enolase [eno].	; Enolase; Enolase C-terminal domain-like; Enolase N-terminal domain-like; Enolase, C-terminal TIM barrel domain; Enolase, N-terminal; Enolase, conserved site		; (Full) enolase	; Enolase signature	; Enolase, C-terminal TIM barrel domain; Enolase, N-terminal domain		; Enolase signature.		; Enolase	; Enolase, N-terminal domain ; Enolase, C-terminal TIM barrel domain 	; Enolase N-terminal domain-like; Enolase C-terminal domain-like	;  phosphopyruvate hydratase
V1000828	; AAA	; AAA+ ATPase domain; ATPase, AAA-type, conserved site; ATPase, AAA-type, core; P-loop containing nucleoside triphosphate hydrolase; Peptidase M41; Peptidase M41, FtsH extracellular; Peptidase, FtsH	; P-loop containing nucleotide triphosphate hydrolases	; ATP-dependent zinc metalloprotease FtsH [ftsH].	; AAA+ ATPase domain; ATPase, AAA-type, conserved site; ATPase, AAA-type, core; P-loop containing nucleoside triphosphate hydrolase; Peptidase M41; Peptidase M41, FtsH extracellular; Peptidase, FtsH	; consensus disorder prediction			; ATPase family associated with various cellular activities (AAA); FtsH Extracellular; Peptidase family M41		; AAA-protein family signature.			; ATPases associated with a variety of cellular activities	; FtsH protease domain-like; P-loop containing nucleoside triphosphate hydrolases	;  ATP-dependent metallopeptidase HflB
V1143837		; Protein of unknown function DUF956			; Protein of unknown function DUF956				; Domain of unknown function (DUF956)							
