Gene	CDD	GO	Gene3D	Hamap	Interpro	MobiDBLite	PIRSF	PRINTS	Pfam	ProDom	ProSitePatterns	ProSiteProfiles	SFLD	SMART	SUPERFAMILY	TIGRFAM
V1447160	; EF-G	; P-loop containing nucleoside triphosphate hydrolase; Small GTP-binding protein domain; Tr-type G domain, conserved site; Transcription factor, GTP-binding domain	; P-loop containing nucleotide triphosphate hydrolases		; P-loop containing nucleoside triphosphate hydrolase; Small GTP-binding protein domain; Tr-type G domain, conserved site; Transcription factor, GTP-binding domain			; GTP-binding elongation factor signature	; Elongation factor Tu GTP binding domain		; Translational (tr)-type guanine nucleotide-binding (G) domain signature.	; Translational (tr)-type guanine nucleotide-binding (G) domain profile.			; P-loop containing nucleoside triphosphate hydrolases	;  small GTP-binding protein domain
V1580786		; Phosphotransferase system, mannose/fructose/sorbose family, IIC subunit			; Phosphotransferase system, mannose/fructose/sorbose family, IIC subunit				; PTS system sorbose-specific iic component							
V1581417		; Metallo-beta-lactamase	; Metallo-beta-lactamase		; Metallo-beta-lactamase										; Metallo-hydrolase/oxidoreductase	
V1048265	; DEXDc	; Helicase superfamily 1/2, ATP-binding domain; Helicase/UvrB, N-terminal; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; Helicase superfamily 1/2, ATP-binding domain; Helicase/UvrB, N-terminal; P-loop containing nucleoside triphosphate hydrolase				; Type III restriction enzyme, res subunit					; DEAD-like helicases superfamily	; P-loop containing nucleoside triphosphate hydrolases; P-loop containing nucleoside triphosphate hydrolases; P-loop containing nucleoside triphosphate hydrolases	
V1064202		; ATP-grasp fold; ATP-grasp fold, subdomain 1; ATP-grasp fold, subdomain 2; D-alanine--D-alanine ligase; D-alanine--D-alanine ligase, C-terminal; D-alanine--D-alanine ligase, N-terminal domain; D-alanine--D-alanine ligase/VANA/B/C, conserved site; Pre-ATP-grasp domain	; ATP-grasp fold; ATP-grasp fold	; D-alanine--D-alanine ligase [ddl].	; ATP-grasp fold; ATP-grasp fold, subdomain 1; ATP-grasp fold, subdomain 2; D-alanine--D-alanine ligase; D-alanine--D-alanine ligase, C-terminal; D-alanine--D-alanine ligase, N-terminal domain; D-alanine--D-alanine ligase/VANA/B/C, conserved site; Pre-ATP-grasp domain		; (Full) D-alanine--D-alanine ligase/D-alanine--D-lactate ligase		; D-ala D-ala ligase C-terminus; D-ala D-ala ligase N-terminus		; D-alanine--D-alanine ligase signature 1.	; ATP-grasp fold profile.			; Glutathione synthetase ATP-binding domain-like; PreATP-grasp domain	;  D-alanine--D-alanine ligase
V1381441		; Xanthine/uracil/vitamin C permease			; Xanthine/uracil/vitamin C permease				; Permease family							
V1499541	; PolY_Pol_IV_kappa	; O-methyltransferase, family 3; S-adenosyl-L-methionine-dependent methyltransferase; UmuC domain	; Vaccinia Virus protein VP39		; O-methyltransferase, family 3; S-adenosyl-L-methionine-dependent methyltransferase; UmuC domain				; O-methyltransferase; impB/mucB/samB family			; UmuC domain profile.			; DNA/RNA polymerases; S-adenosyl-L-methionine-dependent methyltransferases	
V1518677		; Protein of unknown function DUF951			; Protein of unknown function DUF951				; Bacterial protein of unknown function (DUF951)							
V1547364		; FIVAR domain; YSIRK Gram-positive signal peptide			; FIVAR domain; YSIRK Gram-positive signal peptide	; consensus disorder prediction			; Uncharacterised Sugar-binding Domain; YSIRK type signal peptide			; Gram-positive cocci surface proteins LPxTG motif profile.				;  LPXTG cell wall anchor domain;  gram-positive signal peptide, YSIRK family
V1851979		; Alpha/Beta hydrolase fold; EF-Hand 1, calcium-binding site; Fungal lipase-like domain; YSIRK Gram-positive signal peptide			; Alpha/Beta hydrolase fold; EF-Hand 1, calcium-binding site; Fungal lipase-like domain; YSIRK Gram-positive signal peptide				; Lipase (class 3)		; EF-hand calcium-binding domain.				; alpha/beta-Hydrolases	;  gram-positive signal peptide, YSIRK family
V1886707	; DnaE_OBF	; DNA polymerase, helix-hairpin-helix motif			; DNA polymerase, helix-hairpin-helix motif				; Helix-hairpin-helix motif							
V1888218		; Xanthine/uracil/vitamin C permease			; Xanthine/uracil/vitamin C permease				; Permease family							
V1144432		; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase				; ABC transporter						; P-loop containing nucleoside triphosphate hydrolases	
V1196381		; Beta-lactamase/transpeptidase-like; Penicillin-binding protein, transpeptidase	; DD-peptidase/beta-lactamase superfamily		; Beta-lactamase/transpeptidase-like; Penicillin-binding protein, transpeptidase				; Penicillin binding protein transpeptidase domain						; beta-lactamase/transpeptidase-like	
V1349065	; HP_PGM_like	; Histidine phosphatase superfamily; Histidine phosphatase superfamily, clade-1	; Phosphoglycerate mutase-like		; Histidine phosphatase superfamily; Histidine phosphatase superfamily, clade-1		; (Full/Desc.) bifunctional 6-phosphofructo-2-kinase/fructose-2,6-bisphosphate 2-phosphatase		; Histidine phosphatase superfamily (branch 1)					; Phosphoglycerate mutase family	; Phosphoglycerate mutase-like	
V1608313		; PEP-utilising enzyme, mobile domain; Pyruvate kinase, C-terminal; Pyruvate kinase, alpha/beta	; Phosphohistidine domains of PEP-utilising enzymes		; PEP-utilising enzyme, mobile domain; Pyruvate kinase, C-terminal; Pyruvate kinase, alpha/beta				; PEP-utilising enzyme, mobile domain						; Phosphohistidine domain; PK C-terminal domain-like	
V1609073	; TIM	; Aldolase-type TIM barrel; Enolase N-terminal domain-like; Enolase, N-terminal; Triosephosphate isomerase	; Aldolase class I		; Aldolase-type TIM barrel; Enolase N-terminal domain-like; Enolase, N-terminal; Triosephosphate isomerase	; consensus disorder prediction			; Enolase, N-terminal domain; Triosephosphate isomerase			; Triosephosphate isomerase (TIM) family profile.			; Triosephosphate isomerase (TIM); Enolase N-terminal domain-like	
V1879982		; Cation/H+ exchanger			; Cation/H+ exchanger				; Sodium/hydrogen exchanger family							
V1886508		; Integrase, N-terminal zinc-binding domain-like; Transcriptional regulator TACO1-like; Transcriptional regulator TACO1-like, domain 2; YebC-like			; Integrase, N-terminal zinc-binding domain-like; Transcriptional regulator TACO1-like; Transcriptional regulator TACO1-like, domain 2; YebC-like				; Transcriptional regulator						; YebC-like	
V1886677		; FAD/NAD(P)-binding domain			; FAD/NAD(P)-binding domain				; Pyridine nucleotide-disulphide oxidoreductase						; FAD/NAD(P)-binding domain	
V1886816		; Amino acid/polyamine transporter I			; Amino acid/polyamine transporter I				; Amino acid permease							
V1045334			; Periplasmic binding protein-like II						; Bacterial extracellular solute-binding protein						; Periplasmic binding protein-like II	
V1111448		; HTH-like domain; Integrase, catalytic core; Ribonuclease H-like domain			; HTH-like domain; Integrase, catalytic core; Ribonuclease H-like domain				; HTH-like domain; Integrase core domain			; Integrase catalytic domain profile.			; Ribonuclease H-like	
V1190480		; Alpha/Beta hydrolase fold; EF-Hand 1, calcium-binding site; Fungal lipase-like domain; YSIRK Gram-positive signal peptide			; Alpha/Beta hydrolase fold; EF-Hand 1, calcium-binding site; Fungal lipase-like domain; YSIRK Gram-positive signal peptide				; Lipase (class 3)		; EF-hand calcium-binding domain.				; alpha/beta-Hydrolases	;  gram-positive signal peptide, YSIRK family
V1392163		; Alpha-D-phosphohexomutase superfamily; Alpha-D-phosphohexomutase, alpha/beta/alpha I/II/III; Alpha-D-phosphohexomutase, alpha/beta/alpha domain I; Alpha-D-phosphohexomutase, alpha/beta/alpha domain II; Alpha-D-phosphohexomutase, conserved site	; Alpha-D-Glucose-1; Alpha-D-Glucose-1		; Alpha-D-phosphohexomutase superfamily; Alpha-D-phosphohexomutase, alpha/beta/alpha I/II/III; Alpha-D-phosphohexomutase, alpha/beta/alpha domain I; Alpha-D-phosphohexomutase, alpha/beta/alpha domain II; Alpha-D-phosphohexomutase, conserved site			; Phosphoglucomutase/phosphomannomutase family signature	; Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain I; Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain II		; Phosphoglucomutase and phosphomannomutase phosphoserine signature.				; Phosphoglucomutase, first 3 domains; Phosphoglucomutase, first 3 domains	
V1441439		; TcpE family			; TcpE family				; TcpE family							
V1445550		; Alpha/Beta hydrolase fold; EF-Hand 1, calcium-binding site; Protein of unknown function DUF2974; YSIRK Gram-positive signal peptide			; Alpha/Beta hydrolase fold; EF-Hand 1, calcium-binding site; Protein of unknown function DUF2974; YSIRK Gram-positive signal peptide				; Protein of unknown function (DUF2974)		; EF-hand calcium-binding domain.				; alpha/beta-Hydrolases	;  gram-positive signal peptide, YSIRK family
V1462020		; Domain of unknown function DUF5011; Leucine rich repeat 5; Listeria/Bacterioides repeat; Procyclic acidic repetitive			; Domain of unknown function DUF5011; Leucine rich repeat 5; Listeria/Bacterioides repeat; Procyclic acidic repetitive	; consensus disorder prediction			; Domain of unknown function (DUF5011); Leucine rich repeats (6 copies); Listeria-Bacteroides repeat domain (List_Bact_rpt); Procyclic acidic repetitive protein (PARP)			; Prokaryotic membrane lipoprotein lipid attachment site profile.				;  LPXTG cell wall anchor domain
V1469383		; Cell shape-determining protein MreD			; Cell shape-determining protein MreD				; rod shape-determining protein MreD							;  rod shape-determining protein MreD
V1000621		; Thioredoxin-like fold	; Glutaredoxin; Glutaredoxin		; Thioredoxin-like fold				; Thioredoxin						; Thioredoxin-like	
V1143803	; HDc	; HD containing hydrolase-like enzyme; HD domain	; Hypothetical protein af1432		; HD containing hydrolase-like enzyme; HD domain				; HD containing hydrolase-like enzyme	; UPF0207 HYDROLASE HD PHOSPHOHYDROLASE METAL-DEPENDENT SUBDOMAIN YFBR PHOSPHOHYDROLASE NUCLEOTIDE-BINDING NUCLEOSIDE					; HD-domain/PDEase-like	
V1530689	; EF-G; EFG_mtEFG_II	; Elongation factor G, III-V domain; P-loop containing nucleoside triphosphate hydrolase; Small GTP-binding protein domain; Tr-type G domain, conserved site; Transcription factor, GTP-binding domain; Translation elongation factor EFG/EF2; Translation elongation factor EFTu-like, domain 2; Translation protein, beta-barrel domain	; Translation factors; Elongation Factor G (Translational Gtpase); P-loop containing nucleotide triphosphate hydrolases		; Elongation factor G, III-V domain; P-loop containing nucleoside triphosphate hydrolase; Small GTP-binding protein domain; Tr-type G domain, conserved site; Transcription factor, GTP-binding domain; Translation elongation factor EFG/EF2; Translation elongation factor EFTu-like, domain 2; Translation protein, beta-barrel domain			; GTP-binding elongation factor signature	; Elongation Factor G, domain II; Elongation factor Tu GTP binding domain; Elongation factor Tu domain 2		; Translational (tr)-type guanine nucleotide-binding (G) domain signature.	; Translational (tr)-type guanine nucleotide-binding (G) domain profile.			; EF-G C-terminal domain-like; P-loop containing nucleoside triphosphate hydrolases; Translation proteins	;  translation elongation factor G;  small GTP-binding protein domain
V1573647		; Protein of unknown function DUF177			; Protein of unknown function DUF177				; Uncharacterized ACR, COG1399							
V1886550	; SGNH_hydrolase_yrhL_like	; SGNH hydrolase-type esterase domain			; SGNH hydrolase-type esterase domain										; SGNH hydrolase	
V1158598		; Translation initiation factor 3; Translation initiation factor 3, C-terminal; Translation initiation factor 3, N-terminal; Translation initiation factor 3, conserved site	; Translation Initiation Factor If3; Translation initiation factor IF3		; Translation initiation factor 3; Translation initiation factor 3, C-terminal; Translation initiation factor 3, N-terminal; Translation initiation factor 3, conserved site				; Translation initiation factor IF-3, C-terminal domain; Translation initiation factor IF-3, N-terminal domain		; Initiation factor 3 signature.				; Translation initiation factor IF3, N-terminal domain; Translation initiation factor IF3, C-terminal domain	;  translation initiation factor IF-3
V1297356	; EF_Tu	; P-loop containing nucleoside triphosphate hydrolase; Tr-type G domain, conserved site; Transcription factor, GTP-binding domain	; Translation factors; P-loop containing nucleotide triphosphate hydrolases		; P-loop containing nucleoside triphosphate hydrolase; Tr-type G domain, conserved site; Transcription factor, GTP-binding domain			; GTP-binding elongation factor signature	; Elongation factor Tu GTP binding domain		; Translational (tr)-type guanine nucleotide-binding (G) domain signature.	; Translational (tr)-type guanine nucleotide-binding (G) domain profile.			; P-loop containing nucleoside triphosphate hydrolases	
V1340311		; Major facilitator superfamily domain; Proton-dependent oligopeptide transporter family	; MFS general substrate transporter like domains		; Major facilitator superfamily domain; Proton-dependent oligopeptide transporter family				; POT family						; MFS general substrate transporter	
V1354778		; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; P-loop containing nucleoside triphosphate hydrolase										; P-loop containing nucleoside triphosphate hydrolases	
V1463122	; MFS	; Major facilitator superfamily; Major facilitator superfamily domain	; MFS general substrate transporter like domains		; Major facilitator superfamily; Major facilitator superfamily domain				; Major Facilitator Superfamily			; Major facilitator superfamily (MFS) profile.			; MFS general substrate transporter	
V1576208		; Flavoprotein-like domain; NADPH-dependent FMN reductase-like; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases		; Flavoprotein-like domain; NADPH-dependent FMN reductase-like; P-loop containing nucleoside triphosphate hydrolase				; NADPH-dependent FMN reductase						; P-loop containing nucleoside triphosphate hydrolases; P-loop containing nucleoside triphosphate hydrolases; P-loop containing nucleoside triphosphate hydrolases; P-loop containing nucleoside triphosphate hydrolases; P-loop containing nucleoside triphosphate hydrolases; Flavoproteins	
