Gene	CDD	GO	Gene3D	Hamap	Interpro	MobiDBLite	PIRSF	PRINTS	Pfam	ProDom	ProSitePatterns	ProSiteProfiles	SFLD	SMART	SUPERFAMILY	TIGRFAM
V1424924	; EF-G; EFG_mtEFG1_IV; EFG_mtEFG_C; EFG_mtEFG_II	; Elongation factor G, III-V domain; P-loop containing nucleoside triphosphate hydrolase; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup; Small GTP-binding protein domain; Tr-type G domain, conserved site; Transcription factor, GTP-binding domain; Translation elongation factor EFG, V domain; Translation elongation factor EFG/EF2; Translation elongation factor EFG/EF2, domain IV; Translation elongation factor EFTu-like, domain 2; Translation protein, beta-barrel domain	; P-loop containing nucleotide triphosphate hydrolases; Translation factors; Elongation Factor G (Translational Gtpase)	; Elongation factor G [fusA].	; Elongation factor G, III-V domain; P-loop containing nucleoside triphosphate hydrolase; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup; Small GTP-binding protein domain; Tr-type G domain, conserved site; Transcription factor, GTP-binding domain; Translation elongation factor EFG, V domain; Translation elongation factor EFG/EF2; Translation elongation factor EFG/EF2, domain IV; Translation elongation factor EFTu-like, domain 2; Translation protein, beta-barrel domain			; GTP-binding elongation factor signature	; Elongation Factor G, domain II; Elongation factor G C-terminus; Elongation factor G, domain IV; Elongation factor Tu GTP binding domain; Elongation factor Tu domain 2		; Translational (tr)-type guanine nucleotide-binding (G) domain signature.	; Translational (tr)-type guanine nucleotide-binding (G) domain profile.		; Elongation factor G C-terminus; Elongation factor G, domain IV	; Translation proteins; EF-G C-terminal domain-like; EF-G C-terminal domain-like; Ribosomal protein S5 domain 2-like; P-loop containing nucleoside triphosphate hydrolases	;  translation elongation factor G;  small GTP-binding protein domain
V1204334		; Mss4-like; Peptide methionine sulphoxide reductase MrsB	; Peptide methionine sulfoxide reductase.	; Peptide methionine sulfoxide reductase MsrB [msrB].	; Mss4-like; Peptide methionine sulphoxide reductase MrsB				; SelR domain						; Mss4-like	;  methionine-R-sulfoxide reductase
V1591707		; Transposase, mutator type			; Transposase, mutator type				; Transposase, Mutator family							
V1883292		; Phage capsid; Phage major capsid protein, HK97			; Phage capsid; Phage major capsid protein, HK97				; Phage capsid family						; Major capsid protein gp5	;  phage major capsid protein, HK97 family
V1032554	; DNA_pol_III_epsilon_like	; Exonuclease, RNase T/DNA polymerase III; Ribonuclease H-like domain			; Exonuclease, RNase T/DNA polymerase III; Ribonuclease H-like domain				; Exonuclease					; 	; Ribonuclease H-like	
V1806612		; Gram-positive LPXTG cell wall anchor			; Gram-positive LPXTG cell wall anchor	; consensus disorder prediction			; Gram positive anchor			; Gram-positive cocci surface proteins LPxTG motif profile.				;  LPXTG cell wall anchor domain
V1872727		; Putative amino acid metabolism	; Lp2179-like		; Putative amino acid metabolism				; Putative amino acid metabolism						; Lp2179-like	
V1891207		; Xanthine/uracil/vitamin C permease			; Xanthine/uracil/vitamin C permease				; Permease family							
V1033174		; ABC transporter periplasmic binding domain; ABC transporter, high-affinity heme uptake system protein IsdE	; Nitrogenase molybdenum iron protein domain; Nitrogenase molybdenum iron protein domain		; ABC transporter periplasmic binding domain; ABC transporter, high-affinity heme uptake system protein IsdE				; Periplasmic binding protein			; Iron siderophore/cobalamin periplasmic-binding domain profile.			; Helical backbone metal receptor	;  heme ABC transporter, heme-binding protein isdE
V1034324	; M20_PepV	; ArgE/DapE/ACY1/CPG2/YscS, conserved site; Peptidase M20; Peptidase M20, dimerisation domain; Peptidase M20A, peptidase V; Peptidase M20A, peptidase V-related	; Zn peptidases; Zn peptidases		; ArgE/DapE/ACY1/CPG2/YscS, conserved site; Peptidase M20; Peptidase M20, dimerisation domain; Peptidase M20A, peptidase V; Peptidase M20A, peptidase V-related				; Peptidase family M20/M25/M40		; ArgE / dapE / ACY1 / CPG2 / yscS family signature 1.; ArgE / dapE / ACY1 / CPG2 / yscS family signature 2.				; Bacterial exopeptidase dimerisation domain; Zn-dependent exopeptidases; Zn-dependent exopeptidases	;  dipeptidase PepV;  putative dipeptidase
V1149226						; consensus disorder prediction										
V1204522		; Pectin lyase fold/virulence factor; Protein of unknown function DUF3737			; Pectin lyase fold/virulence factor; Protein of unknown function DUF3737				; Protein of unknown function (DUF3737)						; Pectin lyase-like	
V1808209		; Lipopolysaccharide biosynthesis			; Lipopolysaccharide biosynthesis				; Chain length determinant protein							
V1150390		; Aldolase-type TIM barrel; Cyclophilin-like domain; Glycoside hydrolase superfamily; Protein of unknown function DUF871, prokaryotic	; Aldolase class I; Cyclophilin-like		; Aldolase-type TIM barrel; Cyclophilin-like domain; Glycoside hydrolase superfamily; Protein of unknown function DUF871, prokaryotic				; Bacterial protein of unknown function (DUF871)						; Cyclophilin-like; (Trans)glycosidases	
V1872726		; Competence protein ComEA, helix-hairpin-helix domain; Helix-hairpin-helix DNA-binding motif, class 1; RuvA domain 2-like; Soluble ligand binding domain	; Photosystem II 12 kDa extrinsic protein; Outer membrane lipoprotein wza domain like		; Competence protein ComEA, helix-hairpin-helix domain; Helix-hairpin-helix DNA-binding motif, class 1; RuvA domain 2-like; Soluble ligand binding domain	; consensus disorder prediction			; Helix-hairpin-helix motif; SLBB domain					; Helix-hairpin-helix DNA-binding motif class 1; Helix-hairpin-helix DNA-binding motif class 1	; Nqo1 middle domain-like; RuvA domain 2-like	;  competence protein ComEA helix-hairpin-helix repeat region
V1032429		; Helix-turn-helix, HxlR type; Winged helix-turn-helix DNA-binding domain	; winged helix repressor DNA binding domain		; Helix-turn-helix, HxlR type; Winged helix-turn-helix DNA-binding domain				; HxlR-like helix-turn-helix			; HxlR-type HTH domain profile.			; Winged helix DNA-binding domain	
V1033087	; Met_dep_hydrolase_A	; Amidohydrolase-related; Metal-dependent hydrolase; Metal-dependent hydrolase, composite domain	; Urease; Urease; Metal-dependent hydrolases		; Amidohydrolase-related; Metal-dependent hydrolase; Metal-dependent hydrolase, composite domain				; Amidohydrolase family				; Hyd Carboxypeptidase		; Metallo-dependent hydrolases; Composite domain of metallo-dependent hydrolases; Composite domain of metallo-dependent hydrolases	
V1047227		; MarR-type HTH domain; Winged helix-turn-helix DNA-binding domain	; winged helix repressor DNA binding domain		; MarR-type HTH domain; Winged helix-turn-helix DNA-binding domain			; Bacterial regulatory protein MarR family signature	; MarR family			; MarR-type HTH domain profile.		; helix_turn_helix multiple antibiotic resistance protein	; Winged helix DNA-binding domain	
V1149201	; SSB_OBF	; Nucleic acid-binding, OB-fold; Primosome PriB/single-strand DNA-binding; Single-stranded DNA-binding protein	; Nucleic acid-binding proteins; Nucleic acid-binding proteins	; Single-stranded DNA-binding protein.	; Nucleic acid-binding, OB-fold; Primosome PriB/single-strand DNA-binding; Single-stranded DNA-binding protein	; consensus disorder prediction	; (Full) single-strand binding protein		; Single-strand binding protein family			; Single-strand binding (SSB) domain profile.			; Nucleic acid-binding proteins	;  single-stranded DNA-binding protein
V1032568		; Phosphate-starvation-induced PsiE; Phosphate-starvation-induced PsiE-like			; Phosphate-starvation-induced PsiE; Phosphate-starvation-induced PsiE-like		; (Full) phosphate-starvation-inducible protein, PsiE type		; Phosphate-starvation-inducible E							
V1047165		; SLAP domain, Lactobacillus	; Immunoglobulin FC		; SLAP domain, Lactobacillus				; Bacterial surface layer protein							
V1883299	; RT_G2_intron	; Group II intron reverse transcriptase/maturase; Group II intron, maturase-specific; RNA-directed DNA polymerase (reverse transcriptase), msDNA; Reverse transcriptase domain			; Group II intron reverse transcriptase/maturase; Group II intron, maturase-specific; RNA-directed DNA polymerase (reverse transcriptase), msDNA; Reverse transcriptase domain			; RNA-dependent DNA-polymerase (msDNA) signature	; Group II intron, maturase-specific domain; Reverse transcriptase (RNA-dependent DNA polymerase)			; Reverse transcriptase (RT) catalytic domain profile.			; DNA/RNA polymerases	;  group II intron reverse transcriptase/maturase
V1884577		; DNA-directed RNA polymerase, subunit 2, domain 6; RNA polymerase Rpb2, OB-fold			; DNA-directed RNA polymerase, subunit 2, domain 6; RNA polymerase Rpb2, OB-fold				; RNA polymerase Rpb2, domain 6						; beta and beta-prime subunits of DNA dependent RNA-polymerase	
V1032748	; LPLAT_AGPAT-like	; Phospholipid/glycerol acyltransferase	; Glycerol-3-phosphate (1)-acyltransferase		; Phospholipid/glycerol acyltransferase				; Acyltransferase					; Phosphate acyltransferases	; Glycerol-3-phosphate (1)-acyltransferase	
V1032775		; Protein of unknown function DUF488			; Protein of unknown function DUF488				; Protein of unknown function, DUF488							
V1047244		; Class II aldolase/adducin N-terminal	; L-fuculose-1-phosphate Aldolase		; Class II aldolase/adducin N-terminal				; Class II Aldolase and Adducin N-terminal domain					; Class II Aldolase and Adducin N-terminal domain	; AraD/HMP-PK domain-like	
V1032400	; DEXDc; HELICc	; Helicase superfamily 1/2, ATP-binding domain; Helicase, C-terminal; Helicase/UvrB, N-terminal; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases		; Helicase superfamily 1/2, ATP-binding domain; Helicase, C-terminal; Helicase/UvrB, N-terminal; P-loop containing nucleoside triphosphate hydrolase				; Helicase conserved C-terminal domain; Type III restriction enzyme, res subunit			; Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.; Superfamilies 1 and 2 helicase C-terminal domain profile.		; helicase superfamily c-terminal domain; DEAD-like helicases superfamily	; P-loop containing nucleoside triphosphate hydrolases	
V1047315	; Nitro_FMN_reductase	; Nitroreductase; Nitroreductase-like	; NADH Oxidase		; Nitroreductase; Nitroreductase-like				; Nitroreductase family						; FMN-dependent nitroreductase-like	
V1149020		; Putative phage terminase, small subunit, P27 family			; Putative phage terminase, small subunit, P27 family	; consensus disorder prediction			; Phage terminase, small subunit							;  putative phage terminase, small subunit, P27 family
V1162579		; CoA-transferase family III; CoA-transferase family III domain	; Crotonobetainyl-coa; Crotonobetainyl-coa; formyl-coa transferase		; CoA-transferase family III; CoA-transferase family III domain	; consensus disorder prediction			; CoA-transferase family III						; CoA-transferase family III (CaiB/BaiF)	
V1163625		; ATP-grasp fold; ATP-grasp fold, subdomain 1; ATP-grasp fold, subdomain 2; D-alanine--D-alanine ligase; D-alanine--D-alanine ligase, C-terminal; D-alanine--D-alanine ligase, N-terminal domain; D-alanine--D-alanine ligase/VANA/B/C, conserved site; Pre-ATP-grasp domain	; ATP-grasp fold; ATP-grasp fold	; D-alanine--D-alanine ligase [ddl].	; ATP-grasp fold; ATP-grasp fold, subdomain 1; ATP-grasp fold, subdomain 2; D-alanine--D-alanine ligase; D-alanine--D-alanine ligase, C-terminal; D-alanine--D-alanine ligase, N-terminal domain; D-alanine--D-alanine ligase/VANA/B/C, conserved site; Pre-ATP-grasp domain		; (Full) D-alanine--D-alanine ligase/D-alanine--D-lactate ligase		; D-ala D-ala ligase C-terminus; D-ala D-ala ligase N-terminus		; D-alanine--D-alanine ligase signature 1.	; ATP-grasp fold profile.			; Glutathione synthetase ATP-binding domain-like; PreATP-grasp domain	;  D-alanine--D-alanine ligase
V1882964	; PLDc_CLS_1; PLDc_CLS_2	; Cardiolipin synthase; Cardiolipin synthase N-terminal; Cardiolipin synthase, Firmicutes-type; Phospholipase D-like domain; Phospholipase D/Transphosphatidylase	; Endonuclease Chain A; Endonuclease Chain A	; Cardiolipin synthase.	; Cardiolipin synthase; Cardiolipin synthase N-terminal; Cardiolipin synthase, Firmicutes-type; Phospholipase D-like domain; Phospholipase D/Transphosphatidylase				; PLD-like domain; Phospholipase_D-nuclease N-terminal			; Phospholipase D phosphodiesterase active site profile.		; Phospholipase D. Active site motifs.; Phospholipase D. Active site motifs.	; Phospholipase D/nuclease; Phospholipase D/nuclease	;  cardiolipin synthase
V1884849		; Fimbrial isopeptide formation D2 domain			; Fimbrial isopeptide formation D2 domain	; consensus disorder prediction										;  fimbrial isopeptide formation D2 domain
V1101246		; DNA methylase N-4/N-6; N6 adenine-specific DNA methyltransferase, D21 class; S-adenosyl-L-methionine-dependent methyltransferase	; Vaccinia Virus protein VP39		; DNA methylase N-4/N-6; N6 adenine-specific DNA methyltransferase, D21 class; S-adenosyl-L-methionine-dependent methyltransferase			; D21 class N6 adenine-specific DNA methyltransferase signature	; DNA methylase						; S-adenosyl-L-methionine-dependent methyltransferases; S-adenosyl-L-methionine-dependent methyltransferases	
V1338909	; GH32_B_Fructosidase	; Concanavalin A-like lectin/glucanase domain; Glycoside hydrolase, family 32; Glycoside hydrolase, family 32, active site; Glycosyl hydrolase family 32, C-terminal; Glycosyl hydrolase family 32, N-terminal; Glycosyl hydrolase, five-bladed beta-propellor domain; Sucrose-6-phosphate hydrolase	; Glycosyl hydrolase domain; family 43; Exo-inulinase; domain 1		; Concanavalin A-like lectin/glucanase domain; Glycoside hydrolase, family 32; Glycoside hydrolase, family 32, active site; Glycosyl hydrolase family 32, C-terminal; Glycosyl hydrolase family 32, N-terminal; Glycosyl hydrolase, five-bladed beta-propellor domain; Sucrose-6-phosphate hydrolase				; Glycosyl hydrolases family 32 C terminal; Glycosyl hydrolases family 32 N-terminal domain		; Glycosyl hydrolases family 32 active site.			; Glycosyl hydrolases family 32	; Arabinanase/levansucrase/invertase; Concanavalin A-like lectins/glucanases	;  sucrose-6-phosphate hydrolase
V1890909	; CESA_like	; Nucleotide-diphospho-sugar transferases	; Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A		; Nucleotide-diphospho-sugar transferases				; Glycosyltransferase like family 2						; Nucleotide-diphospho-sugar transferases	
V1033181		; Protein of unknown function DUF3278			; Protein of unknown function DUF3278				; Protein of unknown function (DUF3278)							
V1301206		; Gram-positive LPXTG cell wall anchor; MucBP domain; YSIRK Gram-positive signal peptide	; Putative peptidoglycan bound protein (lpxtg motif)		; Gram-positive LPXTG cell wall anchor; MucBP domain; YSIRK Gram-positive signal peptide	; consensus disorder prediction			; Gram positive anchor; MucBP domain			; Gram-positive cocci surface proteins LPxTG motif profile.				;  LPXTG cell wall anchor domain;  gram-positive signal peptide, YSIRK family
