Gene	EC_number	EC_Annotation
V1203356	ec:2.1.2.1	 glycine hydroxymethyltransferase; serine aldolase; threonine aldolase; serine hydroxymethylase; serine hydroxymethyltransferase; allothreonine aldolase; L-serine hydroxymethyltransferase; L-threonine aldolase; serine hydroxymethyltransferase; serine transhydroxymethylase ec:2.1.2.10 aminomethyltransferase; S-aminomethyldihydrolipoylprotein:(6S)-tetrahydrofolate aminomethyltransferase (ammonia-forming); T-protein; glycine synthase; tetrahydrofolate aminomethyltransferase; [protein]-8-S-aminomethyldihydrolipoyllysine:tetrahydrofolate aminomethyltransferase (ammonia-forming) ec:2.1.2.11 3-methyl-2-oxobutanoate hydroxymethyltransferase; alpha-ketoisovalerate hydroxymethyltransferase; dehydropantoate hydroxymethyltransferase; ketopantoate hydroxymethyltransferase; oxopantoate hydroxymethyltransferase; 5,10-methylene tetrahydrofolate:alpha-ketoisovalerate hydroxymethyltransferase ec:2.1.2.12 Deleted entry ec:2.1.2.13 UDP-4-amino-4-deoxy-L-arabinose formyltransferase; UDP-L-Ara4N formyltransferase; ArnAFT
V1381260	ec:6.3.4.4	 adenylosuccinate synthase; IMP---aspartate ligase; adenylosuccinate synthetase; succinoadenylic kinosynthetase; succino-AMP synthetase
V1008711	ec:3.2.1.41	 pullulanase; limit dextrinase (erroneous); amylopectin 6-glucanohydrolase; bacterial debranching enzyme; debranching enzyme; alpha-dextrin endo-1,6-alpha-glucosidase; R-enzyme; pullulan alpha-1,6-glucanohydrolase
V1213497	ec:6.1.1.1	 tyrosine---tRNA ligase ec:6.1.1.10 methionine---tRNA ligase; methionyl-tRNA synthetase; methionyl-transfer ribonucleic acid synthetase; methionyl-transfer ribonucleate synthetase; methionyl-transfer RNA synthetase; methionine translase; MetRS ec:6.1.1.11 serine---tRNA ligase; seryl-tRNA synthetase; SerRS; seryl-transfer ribonucleate synthetase; seryl-transfer RNA synthetase; seryl-transfer ribonucleic acid synthetase; serine translase ec:6.1.1.12 aspartate---tRNA ligase; aspartyl-tRNA synthetase; aspartyl ribonucleic synthetase; aspartyl-transfer RNA synthetase; aspartic acid translase; aspartyl-transfer ribonucleic acid synthetase; aspartyl ribonucleate synthetase ec:6.1.1.13 D-alanine---poly(phosphoribitol) ligase; D-alanyl-poly(phosphoribitol) synthetase; D-alanine: membrane acceptor ligase; D-alanine-D-alanyl carrier protein ligase; D-alanine-membrane acceptor ligase; D-alanine-activating enzyme ec:6.1.1.14 glycine---tRNA ligase; glycyl-tRNA synthetase; glycyl-transfer ribonucleate synthetase; glycyl-transfer RNA synthetase; glycyl-transfer ribonucleic acid synthetase; glycyl translase ec:6.1.1.15 proline---tRNA ligase; prolyl-tRNA synthetase; prolyl-transferRNA synthetase; prolyl-transfer ribonucleate synthetase; proline translase; prolyl-transfer ribonucleic acid synthetase; prolyl-s-RNA synthetase; prolinyl-tRNA ligase ec:6.1.1.16 cysteine---tRNA ligase; cysteinyl-tRNA synthetase; cysteinyl-transferRNA synthetase; cysteinyl-transfer ribonucleate synthetase; cysteine translase ec:6.1.1.17 glutamate---tRNA ligase; glutamyl-tRNA synthetase; glutamyl-transfer ribonucleate synthetase; glutamyl-transfer RNA synthetase; glutamyl-transfer ribonucleic acid synthetase; glutamate-tRNA synthetase; glutamic acid translase ec:6.1.1.18 glutamine---tRNA ligase; glutaminyl-tRNA synthetase; glutaminyl-transfer RNA synthetase; glutaminyl-transfer ribonucleate synthetase; glutamine-tRNA synthetase; glutamine translase; glutamate-tRNA ligase; glutaminyl ribonucleic acid; GlnRS ec:6.1.1.19 arginine---tRNA ligase; arginyl-tRNA synthetase; arginyl-transfer ribonucleate synthetase; arginyl-transfer RNA synthetase; arginyl transfer ribonucleic acid synthetase; arginine-tRNA synthetase; arginine translase
V1136074	ec:6.3.2.7	 UDP-N-acetylmuramoyl-L-alanyl-D-glutamate---L-lysine ligase; MurE synthetase; UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-L-lysine synthetase; uridine diphospho-N-acetylmuramoylalanyl-D-glutamyllysine synthetase; UPD-MurNAc-L-Ala-D-Glu:L-Lys ligase; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate:L-lysine gamma-ligase (ADP-forming)
V1448308	ec:2.7.8.5	 CDP-diacylglycerol---glycerol-3-phosphate 1-phosphatidyltransferase; glycerophosphate phosphatidyltransferase; 3-phosphatidyl-1'-glycerol-3'-phosphate synthase; CDPdiacylglycerol:glycerol-3-phosphate phosphatidyltransferase; cytidine 5'-diphospho-1,2-diacyl-sn-glycerol (CDP-diglyceride):sn-glycerol-3-phosphate phosphatidyltransferase; phosphatidylglycerophosphate synthase; phosphatidylglycerolphosphate synthase; PGP synthase; CDP-diacylglycerol-sn-glycerol-3-phosphate 3-phosphatidyltransferase; CDP-diacylglycerol:sn-glycero-3-phosphate phosphatidyltransferase; glycerol phosphate phosphatidyltransferase; glycerol 3-phosphate phosphatidyltransferase; phosphatidylglycerol phosphate synthase; phosphatidylglycerol phosphate synthetase; phosphatidylglycerophosphate synthetase; sn-glycerol-3-phosphate phosphatidyltransferase
V1064607	ec:3.2.1.41	 pullulanase; limit dextrinase (erroneous); amylopectin 6-glucanohydrolase; bacterial debranching enzyme; debranching enzyme; alpha-dextrin endo-1,6-alpha-glucosidase; R-enzyme; pullulan alpha-1,6-glucanohydrolase
V1211377	ec:3.1.3.6	 3'-nucleotidase; 3'-mononucleotidase; 3'-phosphatase; 3'-ribonucleotidase ec:3.1.3.60 phosphoenolpyruvate phosphatase; PEP phosphatase ec:3.1.3.61 Deleted entry ec:3.1.3.62 multiple inositol-polyphosphate phosphatase; inositol (1,3,4,5)-tetrakisphosphate 3-phosphatase; inositol 1,3,4,5-tetrakisphosphate 3-phosphomonoesterase; inositol 1,3,4,5-tetrakisphosphate-5-phosphomonoesterase; inositol tetrakisphosphate phosphomonoesterase; inositol-1,3,4,5-tetrakisphosphate 3-phosphatase; MIPP ec:3.1.3.63 2-carboxy-D-arabinitol-1-phosphatase; 2-carboxyarabinitol 1-phosphatase; 2-carboxy-D-arabinitol 1-phosphate phosphohydrolase ec:3.1.3.64 phosphatidylinositol-3-phosphatase; inositol-1,3-bisphosphate 3-phosphatase; inositol 1,3-bisphosphate phosphatase; inositol-polyphosphate 3-phosphatase; D-myo-inositol-1,3-bisphosphate 3-phosphohydrolase; phosphatidyl-3-phosphate 3-phosphohydrolase ec:3.1.3.65 Deleted entry ec:3.1.3.66 phosphatidylinositol-3,4-bisphosphate 4-phosphatase; inositol-3,4-bisphosphate 4-phosphatase; D-myo-inositol-3,4-bisphosphate 4-phosphohydrolase; phosphoinositide 4-phosphatase; inositol polyphosphate 4-phosphatase; inositol polyphosphate 4-phosphatase type II ec:3.1.3.67 phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase; PTEN; MMAC1; phosphatidylinositol-3,4,5-trisphosphate 3-phosphohydrolase ec:3.1.3.68 2-deoxyglucose-6-phosphatase; 2-deoxyglucose-6-phosphate phosphatase ec:3.1.3.69 glucosylglycerol 3-phosphatase; salt tolerance protein A; StpA; 2-(beta-D-glucosyl)-sn-glycerol-3-phosphate phosphohydrolase (incorrect)
V1000311	ec:3.4.21.105	 rhomboid protease
V1000566	ec:2.7.8.13	 phospho-N-acetylmuramoyl-pentapeptide-transferase; MraY transferase; UDP-MurNAc-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala:C55-isoprenoid alcohol transferase; UDP-MurNAc-Ala-gammaDGlu-Lys-DAla-DAla:undecaprenylphosphate transferase; phospho-N-acetylmuramoyl pentapeptide translocase; phospho-MurNAc-pentapeptide transferase; phospho-NAc-muramoyl-pentapeptide translocase (UMP); phosphoacetylmuramoylpentapeptide translocase; phosphoacetylmuramoylpentapeptidetransferase
V1012925	ec:2.3.1.8	 phosphate acetyltransferase; phosphotransacetylase; phosphoacylase; PTA ec:2.3.1.80 cysteine-S-conjugate N-acetyltransferase ec:2.3.1.81 aminoglycoside 3-N-acetyltransferase; 3-aminoglycoside acetyltransferase; 3-N-aminoglycoside acetyltransferase; aminoglycoside N3-acetyltransferase; acetyl-CoA:2-deoxystreptamine-antibiotic N3'-acetyltransferase (incorrect); aminoglycoside N3'-acetyltransferase (incorrect) ec:2.3.1.82 aminoglycoside 6'-N-acetyltransferase; aminoglycoside N6'-acetyltransferase; aminoglycoside-6'-acetyltransferase; aminoglycoside-6-N-acetyltransferase; kanamycin acetyltransferase ec:2.3.1.83 phosphatidylcholine---dolichol O-acyltransferase ec:2.3.1.84 alcohol O-acetyltransferase; alcohol acetyltransferase ec:2.3.1.85 fatty-acid synthase; FASN (gene name) ec:2.3.1.86 fatty-acyl-CoA synthase; yeast fatty acid synthase; FAS1 (gene name); FAS2 (gene name) ec:2.3.1.87 aralkylamine N-acetyltransferase; serotonin acetyltransferase; serotonin acetylase; arylalkylamine N-acetyltransferase; serotonin N-acetyltransferase; AANAT; melatonin rhythm enzyme ec:2.3.1.88 Transferred to 2.3.1.254 and 2.3.1.255 and 2.3.1.256 and 2.3.1.257 and 2.3.1.258 and 2.3.1.259 ec:2.3.1.89 tetrahydrodipicolinate N-acetyltransferase; tetrahydrodipicolinate acetylase; tetrahydrodipicolinate:acetyl-CoA acetyltransferase; acetyl-CoA:L-2,3,4,5-tetrahydrodipicolinate N2-acetyltransferase; acetyl-CoA:(S)-2,3,4,5-tetrahydropyridine-2,6-dicarboxylate 2-N-acetyltransferase
V1211373	ec:2.7.2.1	 acetate kinase; acetokinase; AckA; AK; acetic kinase; acetate kinase (phosphorylating) ec:2.7.2.10 phosphoglycerate kinase (GTP) ec:2.7.2.11 glutamate 5-kinase; ATP-L-glutamate 5-phosphotransferase; ATP:gamma-L-glutamate phosphotransferase; gamma-glutamate kinase; gamma-glutamyl kinase; glutamate kinase ec:2.7.2.12 acetate kinase (diphosphate); pyrophosphate-acetate phosphotransferase ec:2.7.2.13 glutamate 1-kinase ec:2.7.2.14 branched-chain-fatty-acid kinase; isobutyrate kinase ec:2.7.2.15 propionate kinase; PduW; TdcD; propionate/acetate kinase
V1599146	ec:2.1.1.79	 cyclopropane-fatty-acyl-phospholipid synthase; cyclopropane synthetase; unsaturated-phospholipid methyltransferase; cyclopropane synthase; cyclopropane fatty acid synthase; cyclopropane fatty acid synthetase; CFA synthase
V1000562	ec:2.7.7.6	 DNA-directed RNA polymerase; RNA polymerase; RNA nucleotidyltransferase (DNA-directed); RNA polymerase I; RNA polymerase II; RNA polymerase III; C RNA formation factors; deoxyribonucleic acid-dependent ribonucleic acid polymerase; DNA-dependent ribonucleate nucleotidyltransferase; DNA-dependent RNA nucleotidyltransferase; DNA-dependent RNA polymerase; ribonucleate nucleotidyltransferase; ribonucleate polymerase; C ribonucleic acid formation factors; ribonucleic acid nucleotidyltransferase; ribonucleic acid polymerase; ribonucleic acid transcriptase; ribonucleic polymerase; ribonucleic transcriptase; RNA nucleotidyltransferase; RNA transcriptase; transcriptase; RNA nucleotidyltransferase I ec:2.7.7.60 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase; MEP cytidylyltransferase ec:2.7.7.61 citrate lyase holo-[acyl-carrier protein] synthase; 2'-(5''-phosphoribosyl)-3'-dephospho-CoA transferase; 2'-(5''-triphosphoribosyl)-3'-dephospho-CoA:apo-citrate lyase; CitX; holo-ACP synthase (ambiguous); 2'-(5''-triphosphoribosyl)-3'-dephospho-CoA:apo-citrate lyase adenylyltransferase; 2'-(5''-triphosphoribosyl)-3'-dephospho-CoA:apo-citrate lyase 2'-(5''-triphosphoribosyl)-3'-dephospho-CoA transferase; 2'-(5''-triphosphoribosyl)-3'-dephospho-CoA:apo-citrate-lyase adenylyltransferase; holo-citrate lyase synthase (incorrect) ec:2.7.7.62 adenosylcobinamide-phosphate guanylyltransferase; CobU; adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase; AdoCbi kinase/AdoCbi-phosphate guanylyltransferase ec:2.7.7.63 Transferred to 6.3.1.20 ec:2.7.7.64 UTP-monosaccharide-1-phosphate uridylyltransferase; UDP-sugar pyrophosphorylase; PsUSP ec:2.7.7.65 diguanylate cyclase; DGC; PleD ec:2.7.7.66 malonate decarboxylase holo-[acyl-carrier protein] synthase; holo ACP synthase (ambiguous); 2'-(5''-triphosphoribosyl)-3'-dephospho-CoA:apo ACP 2'-(5''-triphosphoribosyl)-3'-dephospho-CoA transferase; MdcG; 2'-(5''-triphosphoribosyl)-3'-dephospho-CoA:apo-malonate-decarboxylase adenylyltransferase; holo-malonate-decarboxylase synthase (incorrect) ec:2.7.7.67 CDP-2,3-bis-(O-geranylgeranyl)-sn-glycerol synthase; carS (gene name); CDP-2,3-di-O-geranylgeranyl-sn-glycerol synthase; CTP:2,3-GG-GP ether cytidylyltransferase; CTP:2,3-di-O-geranylgeranyl-sn-glycero-1-phosphate cytidyltransferase; CDP-2,3-bis-O-(geranylgeranyl)-sn-glycerol synthase; CTP:2,3-bis-O-(geranylgeranyl)-sn-glycero-1-phosphate cytidylyltransferase; CDP-unsaturated archaeol synthase; CDP-archaeol synthase (incorrect) ec:2.7.7.68 2-phospho-L-lactate guanylyltransferase; CofC; MJ0887 ec:2.7.7.69 GDP-L-galactose phosphorylase; VTC2; VTC5
V1136093	ec:3.1.1.72	 acetylxylan esterase
V1000588	ec:2.4.2.10	 orotate phosphoribosyltransferase; orotidylic acid phosphorylase; orotidine-5'-phosphate pyrophosphorylase; OPRTase; orotate phosphoribosyl pyrophosphate transferase; orotic acid phosphoribosyltransferase; orotidine 5'-monophosphate pyrophosphorylase; orotidine monophosphate pyrophosphorylase; orotidine phosphoribosyltransferase; orotidylate phosphoribosyltransferase; orotidylate pyrophosphorylase; orotidylic acid pyrophosphorylase; orotidylic phosphorylase; orotidylic pyrophosphorylase
V1159174	ec:4.99.1.1	 protoporphyrin ferrochelatase; ferro-protoporphyrin chelatase; iron chelatase (ambiguous); heme synthetase (ambiguous); heme synthase (ambiguous); protoheme ferro-lyase; ferrochelatase (ambiguous) ec:4.99.1.10 magnesium dechelatase; SGR (gene name); SGRL (gene name); Mg-dechelatase ec:4.99.1.11 sirohydrochlorin nickelchelatase; cfbA (gene name)
V1136553	ec:2.5.1.10	 (2E,6E)-farnesyl diphosphate synthase; farnesyl-diphosphate synthase; geranyl transferase I; prenyltransferase; farnesyl pyrophosphate synthetase; farnesylpyrophosphate synthetase; geranyltranstransferase ec:2.5.1.100 fumigaclavine A dimethylallyltransferase; FgaPT1 ec:2.5.1.101 N,N'-diacetyllegionaminate synthase; neuB (gene name); legI (gene name) ec:2.5.1.102 geranyl-pyrophosphate---olivetolic acid geranyltransferase; GOT (ambiguous) ec:2.5.1.103 presqualene diphosphate synthase; SSL-1 (gene name); hpnD (gene name) ec:2.5.1.104 N1-aminopropylagmatine synthase; agmatine/cadaverine aminopropyl transferase; ACAPT; PF0127 (gene name); triamine/agmatine aminopropyltransferase; SpeE; agmatine aminopropyltransferase ec:2.5.1.105 7,8-dihydropterin-6-yl-methyl-4-(beta-D-ribofuranosyl)aminobenzene 5'-phosphate synthase; MJ0301 (gene name); dihydropteroate synthase (ambiguous) ec:2.5.1.106 tryprostatin B synthase; ftmPT1 (gene name); brevianamide F prenyltransferase (ambiguous) ec:2.5.1.107 verruculogen prenyltransferase; FtmPT3 ec:2.5.1.108 2-(3-amino-3-carboxypropyl)histidine synthase; Dph2 ec:2.5.1.109 brevianamide F prenyltransferase (deoxybrevianamide E-forming); NotF; BrePT; brevianamide F reverse prenyltransferase
V1614151	ec:3.1.21.4	 type II site-specific deoxyribonuclease; type II restriction enzyme ec:3.1.23.1 Transferred to 3.1.21.4 ec:3.1.23.2 Transferred to 3.1.21.4 ec:3.1.23.3 Transferred to 3.1.21.4 ec:3.1.23.4 Transferred to 3.1.21.4 ec:3.1.23.5 Transferred to 3.1.21.4 ec:3.1.23.6 Transferred to 3.1.21.4 ec:3.1.23.7 Transferred to 3.1.21.4 ec:3.1.23.8 Transferred to 3.1.21.4 ec:3.1.23.9 Transferred to 3.1.21.4 ec:3.1.23.10 Transferred to 3.1.21.4 ec:3.1.23.11 Transferred to 3.1.21.4 ec:3.1.23.12 Transferred to 3.1.21.4 ec:3.1.23.13 Transferred to 3.1.21.4 ec:3.1.23.14 Transferred to 3.1.21.4 ec:3.1.23.15 Transferred to 3.1.21.4 ec:3.1.23.16 Transferred to 3.1.21.4 ec:3.1.23.17 Transferred to 3.1.21.4 ec:3.1.23.18 Transferred to 3.1.21.4 ec:3.1.23.19 Transferred to 3.1.21.4 ec:3.1.23.20 Transferred to 3.1.21.4 ec:3.1.23.21 Transferred to 3.1.21.4 ec:3.1.23.22 Transferred to 3.1.21.4 ec:3.1.23.23 Transferred to 3.1.21.4 ec:3.1.23.24 Transferred to 3.1.21.4 ec:3.1.23.25 Transferred to 3.1.21.4 ec:3.1.23.26 Transferred to 3.1.21.4 ec:3.1.23.27 Transferred to 3.1.21.4 ec:3.1.23.28 Transferred to 3.1.21.4 ec:3.1.23.29 Transferred to 3.1.21.4 ec:3.1.23.30 Transferred to 3.1.21.4 ec:3.1.23.31 Transferred to 3.1.21.4 ec:3.1.23.32 Transferred to 3.1.21.4 ec:3.1.23.33 Transferred to 3.1.21.4 ec:3.1.23.34 Transferred to 3.1.21.4 ec:3.1.23.35 Transferred to 3.1.21.4 ec:3.1.23.36 Transferred to 3.1.21.4 ec:3.1.23.37 Transferred to 3.1.21.4 ec:3.1.23.38 Transferred to 3.1.21.4 ec:3.1.23.39 Transferred to 3.1.21.4 ec:3.1.23.40 Transferred to 3.1.21.4 ec:3.1.23.41 Transferred to 3.1.21.4 ec:3.1.23.42 Transferred to 3.1.21.4 ec:3.1.23.43 Transferred to 3.1.21.4 ec:3.1.23.44 Transferred to 3.1.21.4 ec:3.1.23.45 Transferred to 3.1.21.4 ec:3.1.23.46 Transferred to 3.1.21.4 ec:3.1.23.47 Transferred to 3.1.21.4 ec:3.1.23.48 Transferred to 3.1.21.4 ec:3.1.23.49 Transferred to 3.1.21.4 ec:3.1.23.50 Transferred to 3.1.21.4 ec:3.1.23.51 Transferred to 3.1.21.4 ec:3.1.23.52 Transferred to 3.1.21.4 ec:3.1.23.53 Transferred to 3.1.21.4 ec:3.1.23.54 Transferred to 3.1.21.4 ec:3.1.23.55 Transferred to 3.1.21.4 ec:3.1.23.56 Transferred to 3.1.21.4 ec:3.1.23.57 Transferred to 3.1.21.4 ec:3.1.23.58 Transferred to 3.1.21.4 ec:3.1.23.59 Transferred to 3.1.21.4 ec:3.1.23.60 Transferred to 3.1.21.4 ec:3.1.23.61 Transferred to 3.1.21.4 ec:3.1.23.62 Transferred to 3.1.21.4 ec:3.1.23.63 Transferred to 3.1.21.4 ec:3.1.23.64 Transferred to 3.1.21.4 ec:3.1.23.65 Transferred to 3.1.21.4 ec:3.1.23.66 Transferred to 3.1.21.4 ec:3.1.23.67 Transferred to 3.1.21.4 ec:3.1.23.68 Transferred to 3.1.21.4 ec:3.1.23.69 Transferred to 3.1.21.4 ec:3.1.23.70 Transferred to 3.1.21.4 ec:3.1.23.71 Transferred to 3.1.21.4 ec:3.1.23.72 Transferred to 3.1.21.4 ec:3.1.23.73 Transferred to 3.1.21.4 ec:3.1.23.74 Transferred to 3.1.21.4 ec:3.1.23.75 Transferred to 3.1.21.4 ec:3.1.23.76 Transferred to 3.1.21.4 ec:3.1.23.77 Transferred to 3.1.21.4 ec:3.1.23.78 Transferred to 3.1.21.4 ec:3.1.23.79 Transferred to 3.1.21.4 ec:3.1.23.80 Transferred to 3.1.21.4 ec:3.1.23.81 Transferred to 3.1.21.4 ec:3.1.23.82 Transferred to 3.1.21.4 ec:3.1.23.83 Transferred to 3.1.21.4 ec:3.1.23.84 Transferred to 3.1.21.4 ec:3.1.23.85 Transferred to 3.1.21.4 ec:3.1.23.86 Transferred to 3.1.21.4 ec:3.1.23.87 Transferred to 3.1.21.4 ec:3.1.23.88 Transferred to 3.1.21.4 ec:3.1.23.89 Transferred to 3.1.21.4 ec:3.1.23.90 Transferred to 3.1.21.4 ec:3.1.23.91 Transferred to 3.1.21.4 ec:3.1.23.92 Transferred to 3.1.21.4 ec:3.1.23.93 Transferred to 3.1.21.4 ec:3.1.23.94 Transferred to 3.1.21.4 ec:3.1.23.95 Transferred to 3.1.21.4 ec:3.1.23.96 Transferred to 3.1.21.4 ec:3.1.23.97 Transferred to 3.1.21.4 ec:3.1.23.98 Transferred to 3.1.21.4 ec:3.1.23.99 Transferred to 3.1.21.4 ec:3.1.23.100 Transferred to 3.1.21.4 ec:3.1.23.101 Transferred to 3.1.21.4 ec:3.1.23.102 Transferred to 3.1.21.4 ec:3.1.23.103 Transferred to 3.1.21.4 ec:3.1.23.104 Transferred to 3.1.21.4 ec:3.1.23.105 Transferred to 3.1.21.4 ec:3.1.23.106 Transferred to 3.1.21.4 ec:3.1.23.107 Transferred to 3.1.21.4 ec:3.1.23.108 Transferred to 3.1.21.4 ec:3.1.23.109 Transferred to 3.1.21.4
V1237574	ec:6.3.2.17	 tetrahydrofolate synthase; folylpolyglutamate synthase; folate polyglutamate synthetase; formyltetrahydropteroyldiglutamate synthetase; N10-formyltetrahydropteroyldiglutamate synthetase; folylpoly-gamma-glutamate synthase; folylpolyglutamyl synthetase; folylpoly(gamma-glutamate) synthase; folylpolyglutamate synthetase; FPGS; tetrahydrofolylpolyglutamate synthase; tetrahydrofolate:L-glutamate gamma-ligase (ADP-forming); tetrahydropteroyl-[gamma-Glu]n:L-glutamate gamma-ligase (ADP-forming)
V1599339	ec:3.2.1.86	 6-phospho-beta-glucosidase; phospho-beta-glucosidase A; phospho-beta-glucosidase; phosphocellobiase; 6-phospho-beta-D-glucosyl-(1,4)-D-glucose glucohydrolase
V1000890	ec:3.6.3.31	 polyamine-transporting ATPase
V1268318	ec:3.2.2.27	 uracil-DNA glycosylase; UdgB (ambiguous); uracil-DNA N-glycosylase; UDG (ambiguous); uracil DNA glycohydrolase
V1852074	ec:6.1.1.13	 D-alanine---poly(phosphoribitol) ligase; D-alanyl-poly(phosphoribitol) synthetase; D-alanine: membrane acceptor ligase; D-alanine-D-alanyl carrier protein ligase; D-alanine-membrane acceptor ligase; D-alanine-activating enzyme
V1212434	ec:2.7.13.3	 histidine kinase; EnvZ; histidine kinase (ambiguous); histidine protein kinase (ambiguous); protein histidine kinase (ambiguous); protein kinase (histidine) (ambiguous); HK1; HP165; Sln1p
V1448315	ec:1.1.1.88	 hydroxymethylglutaryl-CoA reductase; beta-hydroxy-beta-methylglutaryl coenzyme A reductase; beta-hydroxy-beta-methylglutaryl CoA-reductase; 3-hydroxy-3-methylglutaryl coenzyme A reductase; hydroxymethylglutaryl coenzyme A reductase
V1599133	ec:3.1.11.6	 exodeoxyribonuclease VII; Escherichia coli exonuclease VII; E. coli exonuclease VII; endodeoxyribonuclease VII; exonuclease VII
V1013795	ec:3.6.1.8	 ATP diphosphatase; ATPase (ambiguous); ATP pyrophosphatase; adenosine triphosphate pyrophosphatase; ATP diphosphohydrolase (ambiguous)
