Gene	CDD	GO	Gene3D	Hamap	Interpro	MobiDBLite	PIRSF	PRINTS	Pfam	ProDom	ProSitePatterns	ProSiteProfiles	SFLD	SMART	SUPERFAMILY	TIGRFAM
V1101502		; FAD-dependent oxidoreductase 2, FAD binding domain; FAD/NAD(P)-binding domain; FMN-binding; Flavocytochrome c; Succinate dehydrogenase/fumarate reductase flavoprotein, catalytic domain	; Flavocytochrome C3; Chain A		; FAD-dependent oxidoreductase 2, FAD binding domain; FAD/NAD(P)-binding domain; FMN-binding; Flavocytochrome c; Succinate dehydrogenase/fumarate reductase flavoprotein, catalytic domain	; consensus disorder prediction		; Pyridine nucleotide disulphide reductase class-I signature	; FAD binding domain; FMN-binding domain					; 	; Succinate dehydrogenase/fumarate reductase flavoprotein, catalytic domain; FAD/NAD(P)-binding domain; FAD/NAD(P)-binding domain; FAD/NAD(P)-binding domain; FAD/NAD(P)-binding domain	;  flavocytochrome c
V1149266	; HTH_XRE	; Cro/C1-type helix-turn-helix domain; Lambda repressor-like, DNA-binding domain	; lambda repressor-like DNA-binding domains		; Cro/C1-type helix-turn-helix domain; Lambda repressor-like, DNA-binding domain				; Helix-turn-helix			; Cro/C1-type HTH domain profile.			; lambda repressor-like DNA-binding domains	
V1163801	; MFS	; Major facilitator superfamily; Major facilitator superfamily domain	; MFS general substrate transporter like domains; MFS general substrate transporter like domains		; Major facilitator superfamily; Major facilitator superfamily domain				; Major Facilitator Superfamily			; Major facilitator superfamily (MFS) profile.			; MFS general substrate transporter	
V1614838		; Transposase, mutator type			; Transposase, mutator type				; Transposase, Mutator family							
V1684297		; MucBP domain			; MucBP domain	; consensus disorder prediction			; MucBP domain							
V1880096		; Restriction endonuclease, type I, HsdS			; Restriction endonuclease, type I, HsdS				; Type I restriction modification DNA specificity domain						; DNA methylase specificity domain; DNA methylase specificity domain	
V1163825		; FAD-dependent oxidoreductase 2, FAD binding domain; FAD/NAD(P)-binding domain			; FAD-dependent oxidoreductase 2, FAD binding domain; FAD/NAD(P)-binding domain				; FAD binding domain						; FAD/NAD(P)-binding domain	
V1755601	; HTH_XRE	; Cro/C1-type helix-turn-helix domain; Lambda repressor-like, DNA-binding domain; Transcription activator MutR, C-terminal	; lambda repressor-like DNA-binding domains		; Cro/C1-type helix-turn-helix domain; Lambda repressor-like, DNA-binding domain; Transcription activator MutR, C-terminal				; Helix-turn-helix			; Cro/C1-type HTH domain profile.		; Helix-turn-helix XRE-family like proteins 	; lambda repressor-like DNA-binding domains	;  transcriptional activator, Rgg/GadR/MutR family, C-terminal domain
V1886360		; Macro domain	; Leucine Aminopeptidase		; Macro domain				; Macro domain			; Macro domain profile.		; Appr-1"-p processing enzyme	; Macro domain-like	
V1882168		; Homeodomain-like; Trp repressor/replication initiator	; Homeodomain-like; Homeodomain-like		; Homeodomain-like; Trp repressor/replication initiator				; Helix-turn-helix domain						; TrpR-like; TrpR-like; TrpR-like	
V1033042	; HAD_like	; Cation-transporting P-type ATPase, C-terminal; Cation-transporting P-type ATPase, N-terminal; HAD-like domain; P-type ATPase; P-type ATPase,  transmembrane domain; P-type ATPase, A  domain; P-type ATPase, cytoplasmic domain N; P-type ATPase, phosphorylation site	; Calcium-transporting ATPase; Calcium-transporting ATPase; Calcium-transporting ATPase; Calcium-transporting ATPase; Calcium-transporting ATPase		; Cation-transporting P-type ATPase, C-terminal; Cation-transporting P-type ATPase, N-terminal; HAD-like domain; P-type ATPase; P-type ATPase,  transmembrane domain; P-type ATPase, A  domain; P-type ATPase, cytoplasmic domain N; P-type ATPase, phosphorylation site			; P-type cation-transporting ATPase superfamily signature	; Cation transporter/ATPase, N-terminus; Cation transporting ATPase, C-terminus; E1-E2 ATPase; haloacid dehalogenase-like hydrolase		; E1-E2 ATPases phosphorylation site.			; Cation transporter/ATPase, N-terminus	; HAD-like; HAD-like; Calcium ATPase, transduction domain A; Calcium ATPase, transmembrane domain M; Calcium ATPase, transmembrane domain M; Calcium ATPase, transmembrane domain M	;  HAD ATPase, P-type, family IC
V1033786	; SIS_RpiR	; Helix-turn-helix protein RpiR; Homeodomain-like; Sugar isomerase (SIS); Winged helix-turn-helix DNA-binding domain	; Glucose-6-phosphate isomerase like protein; domain 1; winged helix repressor DNA binding domain		; Helix-turn-helix protein RpiR; Homeodomain-like; Sugar isomerase (SIS); Winged helix-turn-helix DNA-binding domain				; Helix-turn-helix domain, rpiR family; SIS domain			; RpiR-type HTH domain profile.; SIS domain profile.			; Homeodomain-like; SIS domain	
V1047096		; Phage tail assembly chaperone protein, Siphoviridae			; Phage tail assembly chaperone protein, Siphoviridae				; Phage tail assembly chaperone proteins, TAC							
V1884267		; Protein-tyrosine phosphatase-like; Tyrosine specific protein phosphatases domain; Tyrosine/serine-protein phosphatase IphP-type	; Protein tyrosine phosphatase superfamily; Protein tyrosine phosphatase superfamily; Protein tyrosine phosphatase superfamily		; Protein-tyrosine phosphatase-like; Tyrosine specific protein phosphatases domain; Tyrosine/serine-protein phosphatase IphP-type				; Tyrosine phosphatase family			; Tyrosine specific protein phosphatases family profile.			; (Phosphotyrosine protein) phosphatases II; (Phosphotyrosine protein) phosphatases II	
V1199368										; BACTERIOCIN J HELVETICIN ANTIBIOTIC ANTIMICROBIAL						
V1204096		; Macro domain	; Leucine Aminopeptidase		; Macro domain				; Macro domain			; Macro domain profile.		; Appr-1"-p processing enzyme	; Macro domain-like	
V1796866		; Cation/H+ exchanger; K+/H+ exchanger			; Cation/H+ exchanger; K+/H+ exchanger				; Sodium/hydrogen exchanger family							; proton antiporter-2 (CPA2) family
V1884610		; ABC transporter, BtuC-like; ABC transporter, TroCD-like			; ABC transporter, BtuC-like; ABC transporter, TroCD-like				; ABC 3 transport family						; ABC transporter involved in vitamin B12 uptake, BtuC	
V1886250	; HisKA	; Signal transduction histidine kinase, dimerisation/phosphoacceptor domain			; Signal transduction histidine kinase, dimerisation/phosphoacceptor domain				; His Kinase A (phospho-acceptor) domain					; His Kinase A (phosphoacceptor) domain	; Homodimeric domain of signal transducing histidine kinase	
V1032925		; SNARE associated Golgi protein			; SNARE associated Golgi protein				; SNARE associated Golgi protein							
V1033265		; Transmembrane protein TqsA-like			; Transmembrane protein TqsA-like				; AI-2E family transporter							
V1033284	; DEXDc; HELICc	; Helicase superfamily 1/2, ATP-binding domain; Helicase, C-terminal; Helicase/UvrB, N-terminal; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases		; Helicase superfamily 1/2, ATP-binding domain; Helicase, C-terminal; Helicase/UvrB, N-terminal; P-loop containing nucleoside triphosphate hydrolase				; Helicase conserved C-terminal domain; Type III restriction enzyme, res subunit			; Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.; Superfamilies 1 and 2 helicase C-terminal domain profile.		; helicase superfamily c-terminal domain; DEAD-like helicases superfamily	; P-loop containing nucleoside triphosphate hydrolases; P-loop containing nucleoside triphosphate hydrolases	
V1033727		; P-loop containing nucleoside triphosphate hydrolase; Thymidine kinase; Thymidine kinase, conserved site		; Thymidine kinase [tdk].	; P-loop containing nucleoside triphosphate hydrolase; Thymidine kinase; Thymidine kinase, conserved site		; (Full) thymidine kinase		; Thymidine kinase		; Thymidine kinase cellular-type signature.				; Glucocorticoid receptor-like (DNA-binding domain); P-loop containing nucleoside triphosphate hydrolases	
V1298183						; consensus disorder prediction										
V1808207		; Capsular polysaccharide synthesis, CpsB/CapC; Polymerase/histidinol phosphatase-like	; Metal-dependent hydrolases		; Capsular polysaccharide synthesis, CpsB/CapC; Polymerase/histidinol phosphatase-like		; (Full) tyrosine-protein phosphatase, CpsB type								; PHP domain-like	
V1884684			; Dipeptide-binding Protein; Domain 3												; Periplasmic binding protein-like II	
V1886015		; LPPG:FO 2-phospho-L-lactate transferase CofD/UPF0052	; CofD-like domains		; LPPG:FO 2-phospho-L-lactate transferase CofD/UPF0052				; Uncharacterised protein family UPF0052						; CofD-like	
V1886120		; P-loop containing nucleoside triphosphate hydrolase; Small GTP-binding protein domain; Tr-type G domain, conserved site; Transcription factor, GTP-binding domain	; P-loop containing nucleotide triphosphate hydrolases		; P-loop containing nucleoside triphosphate hydrolase; Small GTP-binding protein domain; Tr-type G domain, conserved site; Transcription factor, GTP-binding domain			; GTP-binding elongation factor signature	; Elongation factor Tu GTP binding domain		; Translational (tr)-type guanine nucleotide-binding (G) domain signature.	; Translational (tr)-type guanine nucleotide-binding (G) domain profile.			; P-loop containing nucleoside triphosphate hydrolases	;  small GTP-binding protein domain
V1890911		; Transposase DDE domain			; Transposase DDE domain				; Transposase DDE domain							
V1047243	; ABC_Carb_Solutes_like	; AAA+ ATPase domain; ABC transporter, conserved site; ABC transporter-like; Molybdate/tungstate binding, C-terminal; P-loop containing nucleoside triphosphate hydrolase; Transport-associated OB, type 2	; P-loop containing nucleotide triphosphate hydrolases		; AAA+ ATPase domain; ABC transporter, conserved site; ABC transporter-like; Molybdate/tungstate binding, C-terminal; P-loop containing nucleoside triphosphate hydrolase; Transport-associated OB, type 2				; ABC transporter; TOBE domain		; ABC transporters family signature.	; ATP-binding cassette, ABC transporter-type domain profile.		; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases; MOP-like	
V1033518	; HTH_XRE	; Cro/C1-type helix-turn-helix domain; Lambda repressor-like, DNA-binding domain	; lambda repressor-like DNA-binding domains		; Cro/C1-type helix-turn-helix domain; Lambda repressor-like, DNA-binding domain				; Helix-turn-helix			; Cro/C1-type HTH domain profile.		; Helix-turn-helix XRE-family like proteins 	; lambda repressor-like DNA-binding domains	
V1424385		; Asn/Gln amidotransferase; Aspartyl/Glutamyl-tRNA(Gln) amidotransferase, subunit B/E, catalytic; Aspartyl/glutamyl-tRNA amidotransferase subunit B-related; Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B, C-terminal; Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, B subunit; Glutamyl-tRNA(Gln) amidotransferase, subunit B, conserved site		; Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B [gatB].	; Asn/Gln amidotransferase; Aspartyl/Glutamyl-tRNA(Gln) amidotransferase, subunit B/E, catalytic; Aspartyl/glutamyl-tRNA amidotransferase subunit B-related; Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B, C-terminal; Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, B subunit; Glutamyl-tRNA(Gln) amidotransferase, subunit B, conserved site				; GatB domain; GatB/GatE catalytic domain		; Glutamyl-tRNA(Gln) amidotransferase subunit B signature.			; GatB domain	; Glutamine synthetase/guanido kinase; GatB/YqeY motif	;  aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, B subunit
V1882963		; Amino acid/polyamine transporter I			; Amino acid/polyamine transporter I		; (Full) amino acid transporter		; Amino acid permease							
V1101396	; SDR_a5	; NAD(P)-binding domain	; NAD(P)-binding Rossmann-like Domain		; NAD(P)-binding domain				; NAD(P)H-binding						; NAD(P)-binding Rossmann-fold domains	
V1237067	; MATE_SpoVB_like	; Peptidoglycan biosynthesis protein, SpoVB-type; Polysaccharide biosynthesis protein; Polysaccharide biosynthesis protein, C-terminal domain			; Peptidoglycan biosynthesis protein, SpoVB-type; Polysaccharide biosynthesis protein; Polysaccharide biosynthesis protein, C-terminal domain		; (Full) peptidoglycan biosynthesis protein, SpoVB type		; Polysaccharide biosynthesis C-terminal domain; Polysaccharide biosynthesis protein							
V1755590												; Prokaryotic membrane lipoprotein lipid attachment site profile.				
V1806626		; Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase			; Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase				; Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase							;  holo-ACP synthase CitX
V1033415	; NBD_sugar-kinase_HSP70_actin	; ROK family			; ROK family				; ROK family						; Actin-like ATPase domain	
V1891198	; HATPase_c; MutL_Trans	; DNA mismatch repair protein family; DNA mismatch repair protein, C-terminal; DNA mismatch repair, conserved site; Histidine kinase-like ATPase, C-terminal domain; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup			; DNA mismatch repair protein family; DNA mismatch repair protein, C-terminal; DNA mismatch repair, conserved site; Histidine kinase-like ATPase, C-terminal domain; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup				; DNA mismatch repair protein, C-terminal domain; Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase		; DNA mismatch repair proteins mutL / hexB / PMS1 signature.			; DNA mismatch repair protein, C-terminal domain	; Ribosomal protein S5 domain 2-like; ATPase domain of HSP90 chaperone/DNA topoisomerase II/histidine kinase	;  DNA mismatch repair protein MutL
V1880123		; Branched-chain amino acid transport system II carrier protein			; Branched-chain amino acid transport system II carrier protein				; Branched-chain amino acid transport protein							;  branched-chain amino acid transport system II carrier protein
V1884594			; Rhopdopsin 7-helix transmembrane proteins													
V1796888	; MFS	; Major facilitator superfamily; Major facilitator superfamily domain	; MFS general substrate transporter like domains; MFS general substrate transporter like domains		; Major facilitator superfamily; Major facilitator superfamily domain				; Major Facilitator Superfamily						; MFS general substrate transporter	
