Gene	CDD	GO	Gene3D	Hamap	Interpro	MobiDBLite	PIRSF	PRINTS	Pfam	ProDom	ProSitePatterns	ProSiteProfiles	SFLD	SMART	SUPERFAMILY	TIGRFAM
V1553598	; YjeQ_EngC	; Circularly permuted (CP)-type guanine nucleotide-binding (G) domain; Nucleic acid-binding, OB-fold; P-loop containing nucleoside triphosphate hydrolase; Ribosome biogenesis GTPase RsgA, N-terminal; Ribosome biogenesis GTPase RsgA, putative; RsgA type GTPase domain	; P-loop containing nucleotide triphosphate hydrolases; Nucleic acid-binding proteins; Probable gtpase engc; domain 3	; Putative ribosome biogenesis GTPase RsgA [rsgA].	; Circularly permuted (CP)-type guanine nucleotide-binding (G) domain; Nucleic acid-binding, OB-fold; P-loop containing nucleoside triphosphate hydrolase; Ribosome biogenesis GTPase RsgA, N-terminal; Ribosome biogenesis GTPase RsgA, putative; RsgA type GTPase domain				; Protein of unknown function, DUF258; RsgA N-terminal domain			; Circularly permuted (CP)-type guanine nucleotide-binding (G) domain profile.; EngC GTPase domain profile.			; Nucleic acid-binding proteins; P-loop containing nucleoside triphosphate hydrolases	;  ribosome small subunit-dependent GTPase A
V1836832	; S1_EF-P_repeat_1; S1_EF-P_repeat_2	; Elongation factor P, C-terminal; Nucleic acid-binding, OB-fold; Ribosomal protein L2 domain 2; Translation elongation factor P; Translation elongation factor P/YeiP; Translation elongation factor P/YeiP, central; Translation elongation factor P/YeiP, conserved site; Translation elongation factor, KOW-like; Translation protein SH3-like domain	; Nucleic acid-binding proteins; Nucleic acid-binding proteins	; Elongation factor P [efp].	; Elongation factor P, C-terminal; Nucleic acid-binding, OB-fold; Ribosomal protein L2 domain 2; Translation elongation factor P; Translation elongation factor P/YeiP; Translation elongation factor P/YeiP, central; Translation elongation factor P/YeiP, conserved site; Translation elongation factor, KOW-like; Translation protein SH3-like domain		; (Full) translation elongation factor P		; Elongation factor P (EF-P) KOW-like domain; Elongation factor P (EF-P) OB domain; Elongation factor P, C-terminal		; Elongation factor P signature.			; Elongation factor P (EF-P) OB domain ; Elongation factor P, C-terminal	; Nucleic acid-binding proteins; Nucleic acid-binding proteins; Translation proteins SH3-like domain	;  translation elongation factor P
V1886951	; Era	; Era-type guanine nucleotide-binding (G) domain; GTP binding domain; GTP-binding protein Era; K Homology domain, type 2; K homology domain, prokaryotic type; K homology domain-like, alpha/beta; P-loop containing nucleoside triphosphate hydrolase; Small GTP-binding protein domain	; P-loop containing nucleotide triphosphate hydrolases	; GTPase Era [era].	; Era-type guanine nucleotide-binding (G) domain; GTP binding domain; GTP-binding protein Era; K Homology domain, type 2; K homology domain, prokaryotic type; K homology domain-like, alpha/beta; P-loop containing nucleoside triphosphate hydrolase; Small GTP-binding protein domain			; GTP1/OBG GTP-binding protein family signature	; 50S ribosome-binding GTPase; KH domain			; Era-type guanine nucleotide-binding (G) domain profile.; Type-2 KH domain profile.			; Prokaryotic type KH domain (KH-domain type II); P-loop containing nucleoside triphosphate hydrolases	;  GTP-binding protein Era;  small GTP-binding protein domain
V1000060	; RNase_HI_prokaryote_like	; Ribonuclease H domain; Ribonuclease H-like domain; Ribonuclease H1, N-terminal; Ribonuclease HI; Ribosomal protein L9/RNase H1, N-terminal	; Ribonuclease Hi; Chain A		; Ribonuclease H domain; Ribonuclease H-like domain; Ribonuclease H1, N-terminal; Ribonuclease HI; Ribosomal protein L9/RNase H1, N-terminal				; Caulimovirus viroplasmin; RNase H			; RNase H domain profile.			; L9 N-domain-like; Ribonuclease H-like	
V1000150		; Alpha/beta knot methyltransferases; tRNA (guanine-N1-)-methyltransferase, C-terminal; tRNA (guanine-N1-)-methyltransferase, N-terminal; tRNA (guanine-N1-)-methyltransferase, bacteria; tRNA methyltransferase TRMD/TRM10-type domain	; tRNA(m1g37)methyltransferase	; tRNA (guanine-N(1)-)-methyltransferase [trmD].	; Alpha/beta knot methyltransferases; tRNA (guanine-N1-)-methyltransferase, C-terminal; tRNA (guanine-N1-)-methyltransferase, N-terminal; tRNA (guanine-N1-)-methyltransferase, bacteria; tRNA methyltransferase TRMD/TRM10-type domain		; (Full/Desc.) tRNA-(m1G37) methyltransferase		; tRNA (Guanine-1)-methyltransferase						; alpha/beta knot	;  tRNA (guanine(37)-N(1))-methyltransferase
V1000939		; Mini-ribonuclease 3 family; Ribonuclease III domain		; Mini-ribonuclease 3 [mrnC].	; Mini-ribonuclease 3 family; Ribonuclease III domain		; (Full/Desc.) inactive ribonuclease III homolog		; Ribonuclease III domain						; RNase III domain-like	
V1355689	; Sigma70_r4	; RNA polymerase sigma factor RpoD; RNA polymerase sigma factor RpoD, C-terminal; RNA polymerase sigma factor, region 2; RNA polymerase sigma factor, region 3/4; RNA polymerase sigma-70; RNA polymerase sigma-70 like domain; RNA polymerase sigma-70 region 1.2; RNA polymerase sigma-70 region 2; RNA polymerase sigma-70 region 3; RNA polymerase sigma-70 region 4; Winged helix-turn-helix DNA-binding domain	; RNA Polymerase Primary Sigma Factor; winged helix repressor DNA binding domain; winged helix repressor DNA binding domain	; RNA polymerase sigma factor RpoD [rpoD].	; RNA polymerase sigma factor RpoD; RNA polymerase sigma factor RpoD, C-terminal; RNA polymerase sigma factor, region 2; RNA polymerase sigma factor, region 3/4; RNA polymerase sigma-70; RNA polymerase sigma-70 like domain; RNA polymerase sigma-70 region 1.2; RNA polymerase sigma-70 region 2; RNA polymerase sigma-70 region 3; RNA polymerase sigma-70 region 4; Winged helix-turn-helix DNA-binding domain			; Major sigma-70 factor signature	; Sigma-70 factor, region 1.2; Sigma-70 region 2; Sigma-70 region 3; Sigma-70, region 4		; Sigma-70 factors family signature 1.; Sigma-70 factors family signature 2.				; Sigma3 and sigma4 domains of RNA polymerase sigma factors; Sigma3 and sigma4 domains of RNA polymerase sigma factors; Sigma2 domain of RNA polymerase sigma factors	;  RNA polymerase sigma factor RpoD;  RNA polymerase sigma factor, sigma-70 family
V1357707	; REC; trans_reg_C	; CheY-like superfamily; OmpR/PhoB-type DNA-binding domain; Signal transduction response regulator, C-terminal effector; Signal transduction response regulator, receiver domain; Winged helix-turn-helix DNA-binding domain	; winged helix repressor DNA binding domain		; CheY-like superfamily; OmpR/PhoB-type DNA-binding domain; Signal transduction response regulator, C-terminal effector; Signal transduction response regulator, receiver domain; Winged helix-turn-helix DNA-binding domain				; Response regulator receiver domain; Transcriptional regulatory protein, C terminal			; OmpR/PhoB-type DNA-binding domain profile.; Response regulatory domain profile.		; Transcriptional regulatory protein, C terminal; cheY-homologous receiver domain	; C-terminal effector domain of the bipartite response regulators; CheY-like	
V1389384		; Enolase; Enolase C-terminal domain-like; Enolase N-terminal domain-like; Enolase, C-terminal TIM barrel domain; Enolase, N-terminal	; Enolase-like; Enolase superfamily		; Enolase; Enolase C-terminal domain-like; Enolase N-terminal domain-like; Enolase, C-terminal TIM barrel domain; Enolase, N-terminal			; Enolase signature	; Enolase, C-terminal TIM barrel domain; Enolase, N-terminal domain					; Enolase, N-terminal domain ; Enolase, C-terminal TIM barrel domain 	; Enolase C-terminal domain-like; Enolase N-terminal domain-like	
V1000602		; Uncharacterised protein family UPF0297		; UPF0297 protein <locus_tag>.	; Uncharacterised protein family UPF0297		; (Full/Desc.) uncharacterized conserved protein		; Bacterial protein of unknown function (DUF965)							
V1836807		; Ribosomal protein S14; Ribosomal protein S14, type Z	; 30s Ribosomal Protein S14; Chain N	; 30S ribosomal protein S14 type Z [rpsZ].	; Ribosomal protein S14; Ribosomal protein S14, type Z				; Ribosomal protein S14p/S29e						; Glucocorticoid receptor-like (DNA-binding domain)	
V1851981		; FIVAR domain; Gram-positive LPXTG cell wall anchor; YSIRK Gram-positive signal peptide			; FIVAR domain; Gram-positive LPXTG cell wall anchor; YSIRK Gram-positive signal peptide	; consensus disorder prediction			; Gram positive anchor; Uncharacterised Sugar-binding Domain; YSIRK type signal peptide			; Gram-positive cocci surface proteins LPxTG motif profile.				;  LPXTG cell wall anchor domain;  gram-positive signal peptide, YSIRK family
V1879857		; L,D-transpeptidase catalytic domain	; L		; L,D-transpeptidase catalytic domain				; L,D-transpeptidase catalytic domain						; L,D-transpeptidase catalytic domain-like	
V1879985		; Glycoside hydrolase, family 65, central catalytic; Six-hairpin glycosidase; Six-hairpin glycosidase-like			; Glycoside hydrolase, family 65, central catalytic; Six-hairpin glycosidase; Six-hairpin glycosidase-like				; Glycosyl hydrolase family 65 central catalytic domain						; Six-hairpin glycosidases	
V1886699	; LepA; lepA_C	; Elongation factor 4; Elongation factor G, III-V domain; GTP-binding protein LepA, C-terminal; P-loop containing nucleoside triphosphate hydrolase; Small GTP-binding protein domain; Transcription factor, GTP-binding domain; Translation elongation factor EFG, V domain	; P-loop containing nucleotide triphosphate hydrolases; Translation factors; Elongation Factor G (Translational Gtpase)	; Elongation factor 4 [lepA].	; Elongation factor 4; Elongation factor G, III-V domain; GTP-binding protein LepA, C-terminal; P-loop containing nucleoside triphosphate hydrolase; Small GTP-binding protein domain; Transcription factor, GTP-binding domain; Translation elongation factor EFG, V domain			; GTP-binding elongation factor signature	; Elongation factor G C-terminus; Elongation factor Tu GTP binding domain; GTP-binding protein LepA C-terminus			; Translational (tr)-type guanine nucleotide-binding (G) domain profile.			; EF-G C-terminal domain-like; P-loop containing nucleoside triphosphate hydrolases; EF-G C-terminal domain-like	;  small GTP-binding protein domain
V1000022		; Ribosomal protein S10; Ribosomal protein S10 domain; Ribosomal protein S10, conserved site		; 30S ribosomal protein S10 [rpsJ].	; Ribosomal protein S10; Ribosomal protein S10 domain; Ribosomal protein S10, conserved site			; Ribosomal protein S10 family signature	; Ribosomal protein S10p/S20e		; Ribosomal protein S10 signature.				; Ribosomal protein S10	;  ribosomal protein uS10
V1006815		; Phosphate acetyl/butaryl transferase; Phosphate acetyl/butyryltransferase; Phosphate acetyltransferase	; Isocitrate/Isopropylmalate dehydrogenase-like		; Phosphate acetyl/butaryl transferase; Phosphate acetyl/butyryltransferase; Phosphate acetyltransferase		; (Full) phosphate acetyltransferase		; Phosphate acetyl/butaryl transferase						; Isocitrate/Isopropylmalate dehydrogenase-like	;  phosphate acetyltransferase
V1042355	; PTS_IIA_man; PTS_IIB_man	; PTS system mannose/sorbose specific IIA subunit; Phosphotransferase system, mannose-type IIA component; Phosphotransferase system, sorbose subfamily IIB component	; Fructose Permease		; PTS system mannose/sorbose specific IIA subunit; Phosphotransferase system, mannose-type IIA component; Phosphotransferase system, sorbose subfamily IIB component				; PTS system fructose IIA component; PTS system sorbose subfamily IIB component			; PTS_EIIA type-4 domain profile.; PTS_EIIB type-4 domain profile.			; PTS system fructose IIA component-like; PTS IIb component	
V1143974		; Beta-lactamase/transpeptidase-like	; DD-peptidase/beta-lactamase superfamily		; Beta-lactamase/transpeptidase-like				; Beta-lactamase enzyme family						; beta-lactamase/transpeptidase-like	
V1144283		; Thiolase, C-terminal; Thiolase, conserved site; Thiolase-like			; Thiolase, C-terminal; Thiolase, conserved site; Thiolase-like				; Thiolase, C-terminal domain		; Thiolases signature 2.				; Thiolase-like	
V1552705		; DHBP synthase RibB-like alpha/beta domain; Putative GTP-binding controlling metal-binding domain; YrdC-like domain; tRNA threonylcarbamoyladenosine biosynthesis protein SUA5	; DHBP synthase		; DHBP synthase RibB-like alpha/beta domain; Putative GTP-binding controlling metal-binding domain; YrdC-like domain; tRNA threonylcarbamoyladenosine biosynthesis protein SUA5		; (Full/Desc.) translation factor, SUA5 type		; Putative GTP-binding controlling metal-binding; Telomere recombination			; YrdC-like domain profile.			; YrdC/RibB	;  tRNA threonylcarbamoyl adenosine modification protein, Sua5/YciO/YrdC/YwlC family
V1469363	; NAPRTase_A	; Nicotinate phosphoribosyltransferase family; Nicotinate phosphoribosyltransferase pncB-type; Quinolinate phosphoribosyl transferase, C-terminal	; nicotinate phosphoribosyltransferase		; Nicotinate phosphoribosyltransferase family; Nicotinate phosphoribosyltransferase pncB-type; Quinolinate phosphoribosyl transferase, C-terminal		; (Full) nicotinate phosphoribosyltransferase		; Nicotinate phosphoribosyltransferase (NAPRTase) family						; Nicotinate/Quinolinate PRTase N-terminal domain-like; Nicotinate/Quinolinate PRTase C-terminal domain-like	;  nicotinate phosphoribosyltransferase
V1593025		; FIVAR domain; YSIRK Gram-positive signal peptide			; FIVAR domain; YSIRK Gram-positive signal peptide				; Uncharacterised Sugar-binding Domain; YSIRK type signal peptide							;  gram-positive signal peptide, YSIRK family
V1594712	; Sigma70_r4	; RNA polymerase sigma factor 70, region 1.1; RNA polymerase sigma factor RpoD; RNA polymerase sigma factor RpoD, C-terminal; RNA polymerase sigma factor, region 2; RNA polymerase sigma factor, region 3/4; RNA polymerase sigma-70; RNA polymerase sigma-70 like domain; RNA polymerase sigma-70 region 1.2; RNA polymerase sigma-70 region 2; RNA polymerase sigma-70 region 3; RNA polymerase sigma-70 region 4; Winged helix-turn-helix DNA-binding domain	; winged helix repressor DNA binding domain; winged helix repressor DNA binding domain; RNA Polymerase Primary Sigma Factor	; RNA polymerase sigma factor RpoD [rpoD].	; RNA polymerase sigma factor 70, region 1.1; RNA polymerase sigma factor RpoD; RNA polymerase sigma factor RpoD, C-terminal; RNA polymerase sigma factor, region 2; RNA polymerase sigma factor, region 3/4; RNA polymerase sigma-70; RNA polymerase sigma-70 like domain; RNA polymerase sigma-70 region 1.2; RNA polymerase sigma-70 region 2; RNA polymerase sigma-70 region 3; RNA polymerase sigma-70 region 4; Winged helix-turn-helix DNA-binding domain			; Major sigma-70 factor signature	; Sigma-70 factor, region 1.1; Sigma-70 factor, region 1.2; Sigma-70 region 2; Sigma-70 region 3; Sigma-70, region 4		; Sigma-70 factors family signature 1.; Sigma-70 factors family signature 2.				; Sigma3 and sigma4 domains of RNA polymerase sigma factors; Sigma2 domain of RNA polymerase sigma factors; Sigma3 and sigma4 domains of RNA polymerase sigma factors	;  RNA polymerase sigma factor RpoD;  RNA polymerase sigma factor, sigma-70 family
V1598261	; ABCC_Glucan_exporter_like	; AAA+ ATPase domain; ABC transporter type 1, transmembrane domain; ABC transporter, conserved site; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases; Putative multidrug export ATP-binding/permease protein like domains		; AAA+ ATPase domain; ABC transporter type 1, transmembrane domain; ABC transporter, conserved site; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase				; ABC transporter; ABC transporter transmembrane region		; ABC transporters family signature.	; ABC transporter integral membrane type-1 fused domain profile.; ATP-binding cassette, ABC transporter-type domain profile.		; ATPases associated with a variety of cellular activities	; ABC transporter transmembrane region; P-loop containing nucleoside triphosphate hydrolases	
V1000059	; Glyco_tranf_GTA_type	; Glycosyltransferase 2-like; Nucleotide-diphospho-sugar transferases	; Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A		; Glycosyltransferase 2-like; Nucleotide-diphospho-sugar transferases				; Glycosyl transferase family 2						; Nucleotide-diphospho-sugar transferases	
