Gene	CDD	GO	Gene3D	Hamap	Interpro	MobiDBLite	PIRSF	PRINTS	Pfam	ProDom	ProSitePatterns	ProSiteProfiles	SFLD	SMART	SUPERFAMILY	TIGRFAM
V1469290		; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; P-loop containing nucleoside triphosphate hydrolase										; P-loop containing nucleoside triphosphate hydrolases	
V1469329		; Tetratricopeptide repeat-containing domain; Tetratricopeptide-like helical domain			; Tetratricopeptide repeat-containing domain; Tetratricopeptide-like helical domain							; TPR repeat region circular profile.			; TPR-like	
V1481219		; Amidohydrolase-related; Metal-dependent hydrolase, composite domain	; Urease		; Amidohydrolase-related; Metal-dependent hydrolase, composite domain				; Amidohydrolase family						; Composite domain of metallo-dependent hydrolases	
V1571915		; Peptidase M24; Peptidase M24B, X-Pro dipeptidase/aminopeptidase P, conserved site	; Creatinase/methionine aminopeptidase superfamily		; Peptidase M24; Peptidase M24B, X-Pro dipeptidase/aminopeptidase P, conserved site				; Metallopeptidase family M24		; Aminopeptidase P and proline dipeptidase signature.				; Creatinase/aminopeptidase	
V1888227	; HATPase_c	; Histidine kinase domain; Histidine kinase-like ATPase, C-terminal domain; Signal transduction histidine kinase-related protein, C-terminal			; Histidine kinase domain; Histidine kinase-like ATPase, C-terminal domain; Signal transduction histidine kinase-related protein, C-terminal			; Bacterial sensor protein C-terminal signature	; Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase			; Histidine kinase domain profile.		; Histidine kinase-like ATPases	; ATPase domain of HSP90 chaperone/DNA topoisomerase II/histidine kinase	
V1034071		; ABC transporter type 1, transmembrane domain MetI-like	; MetI-like		; ABC transporter type 1, transmembrane domain MetI-like										; MetI-like	
V1149563		; Rib/alpha/Esp surface antigen			; Rib/alpha/Esp surface antigen				; Rib/alpha-like repeat							
V1211151															; Nucleotidyltransferase	
V1549254		; Fido domain	; Fic-like domain		; Fido domain				; Fic/DOC family			; Fido domain profile.			; Fic-like	
V1553534		; FIVAR domain; YSIRK Gram-positive signal peptide			; FIVAR domain; YSIRK Gram-positive signal peptide	; consensus disorder prediction			; Uncharacterised Sugar-binding Domain; YSIRK type signal peptide			; Gram-positive cocci surface proteins LPxTG motif profile.				;  LPXTG cell wall anchor domain;  gram-positive signal peptide, YSIRK family
V1886479		; HAD-like domain; Phosphoglycolate phosphatase, domain 2	; Putative phosphatase; domain 2		; HAD-like domain; Phosphoglycolate phosphatase, domain 2										; HAD-like	
V1098516		; ClpP/crotonase-like domain; Tail specific protease	; 2-enoyl-CoA Hydratase; Chain A		; ClpP/crotonase-like domain; Tail specific protease				; Peptidase family S41						; ClpP/crotonase	
V1105218	; Cas6_I-E	; CRISPR-associated protein Cse3	; Crispr-associated protein; domain 2; Crispr-associated protein; domain 1		; CRISPR-associated protein Cse3				; CRISPR associated protein					; 	; CRISPR-associated protein; CRISPR-associated protein	;  CRISPR-associated protein Cas6/Cse3/CasE, subtype I-E/ECOLI
V1142419						; consensus disorder prediction										
V1269412		; GTP binding domain; HflX-type guanine nucleotide-binding (G) domain; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; GTP binding domain; HflX-type guanine nucleotide-binding (G) domain; P-loop containing nucleoside triphosphate hydrolase				; 50S ribosome-binding GTPase			; HflX-type guanine nucleotide-binding (G) domain profile.			; P-loop containing nucleoside triphosphate hydrolases	
V1395828						; consensus disorder prediction										
V1399191		; AMP-binding; AMP-binding, conserved site; AMP-dependent synthetase/ligase			; AMP-binding; AMP-binding, conserved site; AMP-dependent synthetase/ligase			; AMP-binding signature	; AMP-binding enzyme		; Putative AMP-binding domain signature.				; Acetyl-CoA synthetase-like	
V1430517		; Galactitol permease IIC component; Phosphotransferase system, EIIC component, type 2; Phosphotransferase system, sugar-specific permease component			; Galactitol permease IIC component; Phosphotransferase system, EIIC component, type 2; Phosphotransferase system, sugar-specific permease component		; (Full) galactitol permease IIC component		; PTS system sugar-specific permease component			; PTS_EIIC type-2 domain profile.				
V1448414		; Major facilitator superfamily domain	; MFS general substrate transporter like domains		; Major facilitator superfamily domain										; MFS general substrate transporter	
V1482772		; Putative adhesin			; Putative adhesin				; Putative adhesin							
V1879872		; ABC transporter type 1, transmembrane domain MetI-like	; MetI-like		; ABC transporter type 1, transmembrane domain MetI-like				; Binding-protein-dependent transport system inner membrane component							
V1886189		; Amino acid/polyamine transporter I			; Amino acid/polyamine transporter I				; Amino acid permease							
V1886215		; Major facilitator superfamily domain	; MFS general substrate transporter like domains		; Major facilitator superfamily domain							; Major facilitator superfamily (MFS) profile.			; MFS general substrate transporter	
V1033686		; Penicillin-binding protein, dimerisation domain			; Penicillin-binding protein, dimerisation domain				; Penicillin-binding Protein dimerisation domain						; Penicillin binding protein dimerisation domain	
V1136978		; Uncharacterised protein family UPF0297			; Uncharacterised protein family UPF0297				; Bacterial protein of unknown function (DUF965)							
V1317660						; consensus disorder prediction										
V1339647		; Amidase signature domain	; Amidase signature (AS) enzymes		; Amidase signature domain				; Amidase						; Amidase signature (AS) enzymes	
V1432396	; ABC_RecN	; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; P-loop containing nucleoside triphosphate hydrolase										; P-loop containing nucleoside triphosphate hydrolases	
V1463491						; consensus disorder prediction										
V1463548		; Exonuclease, phage-type/RecB, C-terminal			; Exonuclease, phage-type/RecB, C-terminal											
V1575417		; ATP-grasp fold, subdomain 2; Carbamoyl-phosphate synthetase, large subunit oligomerisation domain	; ATP-grasp fold; Carbamoyl Phosphate Synthetase; Chain A		; ATP-grasp fold, subdomain 2; Carbamoyl-phosphate synthetase, large subunit oligomerisation domain				; Carbamoyl-phosphate synthetase large chain, oligomerisation domain						; Glutathione synthetase ATP-binding domain-like; Carbamoyl phosphate synthetase, large subunit connection domain	
V1581257		; C-5 cytosine methyltransferase; DNA methylase, C-5 cytosine-specific, active site; S-adenosyl-L-methionine-dependent methyltransferase	; Vaccinia Virus protein VP39		; C-5 cytosine methyltransferase; DNA methylase, C-5 cytosine-specific, active site; S-adenosyl-L-methionine-dependent methyltransferase			; Cytosine-specific DNA methyltransferase signature	; C-5 cytosine-specific DNA methylase		; C-5 cytosine-specific DNA methylases active site.	; C-5 cytosine-specific DNA methylase (Dnmt) domain profile.			; S-adenosyl-L-methionine-dependent methyltransferases	;  DNA (cytosine-5-)-methyltransferase
V1012051	; WHTH_GntR	; Chorismate pyruvate-lyase/UbiC transcription regulator-associated  domain; Transcription regulator HTH, GntR; UbiC transcription regulator-associated; Winged helix-turn-helix DNA-binding domain	; Chorismate lyase-like; winged helix repressor DNA binding domain		; Chorismate pyruvate-lyase/UbiC transcription regulator-associated  domain; Transcription regulator HTH, GntR; UbiC transcription regulator-associated; Winged helix-turn-helix DNA-binding domain			; GntR bacterial regulatory protein HTH signature	; Bacterial regulatory proteins, gntR family; UTRA domain			; GntR-type HTH domain profile.		; ; helix_turn_helix gluconate operon transcriptional repressor	; Chorismate lyase-like; Winged helix DNA-binding domain	
V1033986		; Uncharacterised protein family UPF0210			; Uncharacterised protein family UPF0210				; Uncharacterised ACR (DUF711)						; PFL-like glycyl radical enzymes	
V1034904		; Histone-like DNA-binding protein; Integration host factor (IHF)-like DNA-binding domain	; IHF-like DNA-binding proteins		; Histone-like DNA-binding protein; Integration host factor (IHF)-like DNA-binding domain				; Bacterial DNA-binding protein						; IHF-like DNA-binding proteins	
V1064195		; Alpha/Beta hydrolase fold; EF-Hand 1, calcium-binding site; Fungal lipase-like domain; TSP type-3 repeat; YSIRK Gram-positive signal peptide	; TSP type-3 repeat		; Alpha/Beta hydrolase fold; EF-Hand 1, calcium-binding site; Fungal lipase-like domain; TSP type-3 repeat; YSIRK Gram-positive signal peptide				; Lipase (class 3)		; EF-hand calcium-binding domain.				; alpha/beta-Hydrolases	;  gram-positive signal peptide, YSIRK family
V1064695						; consensus disorder prediction										
V1149324						; consensus disorder prediction										
V1445912						; consensus disorder prediction										
V1541211		; MucBP domain	; Putative peptidoglycan bound protein (lpxtg motif); Putative peptidoglycan bound protein (lpxtg motif); Putative peptidoglycan bound protein (lpxtg motif)		; MucBP domain				; MucBP domain							
V1553694		; Ribosomal protein L2 domain 2; Translation elongation factor, KOW-like; Translation protein SH3-like domain			; Ribosomal protein L2 domain 2; Translation elongation factor, KOW-like; Translation protein SH3-like domain				; Elongation factor P (EF-P) KOW-like domain						; Translation proteins SH3-like domain	
V1592746		; RNA polymerase Rpb1, domain 4; RNA polymerase Rpb1, domain 5			; RNA polymerase Rpb1, domain 4; RNA polymerase Rpb1, domain 5				; RNA polymerase Rpb1, domain 4; RNA polymerase Rpb1, domain 5						; beta and beta-prime subunits of DNA dependent RNA-polymerase	
V1609194		; Alpha/Beta hydrolase fold; Xaa-Pro dipeptidyl-peptidase-like domain			; Alpha/Beta hydrolase fold; Xaa-Pro dipeptidyl-peptidase-like domain				; X-Pro dipeptidyl-peptidase (S15 family)						; alpha/beta-Hydrolases	
V1856861		; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; P-loop containing nucleoside triphosphate hydrolase				; AAA ATPase domain						; P-loop containing nucleoside triphosphate hydrolases	
V1886114		; DNA recombination-mediator protein A			; DNA recombination-mediator protein A				; DNA recombination-mediator protein A							
V1886515		; Alcohol dehydrogenase, C-terminal; Alcohol dehydrogenase, N-terminal; GroES-like; HIT-like domain; NAD(P)-binding domain	; HIT family; Medium-chain alcohol dehydrogenases; NAD(P)-binding Rossmann-like Domain		; Alcohol dehydrogenase, C-terminal; Alcohol dehydrogenase, N-terminal; GroES-like; HIT-like domain; NAD(P)-binding domain				; Alcohol dehydrogenase GroES-like domain; Zinc-binding dehydrogenase			; HIT domain profile.			; HIT-like; GroES-like; NAD(P)-binding Rossmann-fold domains	
V1035157	; SR_IS607_transposase_like	; MerR-type HTH domain; Putative DNA-binding domain; Resolvase, N-terminal catalytic domain			; MerR-type HTH domain; Putative DNA-binding domain; Resolvase, N-terminal catalytic domain				; MerR HTH family regulatory protein; Resolvase, N terminal domain			; Resolvase/invertase-type recombinase catalytic domain profile.		;  Resolvase, N terminal domain	; Resolvase-like; Putative DNA-binding domain	
V1144262		; Aminoacyl-tRNA synthetase, class Ia; Rossmann-like alpha/beta/alpha sandwich fold; Valyl/Leucyl/Isoleucyl-tRNA synthetase, editing domain	; HUPs; Isoleucyl-tRNA Synthetase; Domain 2		; Aminoacyl-tRNA synthetase, class Ia; Rossmann-like alpha/beta/alpha sandwich fold; Valyl/Leucyl/Isoleucyl-tRNA synthetase, editing domain				; tRNA synthetases class I (I, L, M and V)						; Nucleotidylyl transferase; ValRS/IleRS/LeuRS editing domain	
V1179667						; consensus disorder prediction										
V1289764						; consensus disorder prediction										
V1289926		; Nucleic acid-binding, OB-fold; Primosome PriB/single-strand DNA-binding	; Nucleic acid-binding proteins		; Nucleic acid-binding, OB-fold; Primosome PriB/single-strand DNA-binding				; Single-strand binding protein family						; Nucleic acid-binding proteins	
V1297326		; DNA topoisomerase, type IA, central; DNA topoisomerase, type IA, central region, subdomain 1; DNA topoisomerase, type IA, central region, subdomain 2; DNA topoisomerase, type IA, core domain; HAD-like domain	; Topoisomerase I; Topoisomerase I		; DNA topoisomerase, type IA, central; DNA topoisomerase, type IA, central region, subdomain 1; DNA topoisomerase, type IA, central region, subdomain 2; DNA topoisomerase, type IA, core domain; HAD-like domain				; DNA topoisomerase; haloacid dehalogenase-like hydrolase						; Prokaryotic type I DNA topoisomerase; HAD-like	
V1302227	; Cas3''_I	; CRISPR-associated  Cas3-HD domain			; CRISPR-associated  Cas3-HD domain							; HD Cas3-type domain profile.				
V1393152		; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase				; ABC transporter						; P-loop containing nucleoside triphosphate hydrolases	
V1442333		; Aminotransferase class V domain; Pyridoxal phosphate-dependent transferase; Pyridoxal phosphate-dependent transferase, major region, subdomain 1	; Type I PLP-dependent aspartate aminotransferase-like (Major domain)		; Aminotransferase class V domain; Pyridoxal phosphate-dependent transferase; Pyridoxal phosphate-dependent transferase, major region, subdomain 1				; Aminotransferase class-V						; PLP-dependent transferases	
V1481275		; Amino acid permease/ SLC12A domain			; Amino acid permease/ SLC12A domain				; Amino acid permease							
V1581763		; ABC transporter type 1, transmembrane domain MetI-like; Amino acid ABC transporter, permease protein, 3-TM domain	; MetI-like		; ABC transporter type 1, transmembrane domain MetI-like; Amino acid ABC transporter, permease protein, 3-TM domain										; MetI-like	;  amino ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family
V1595838		; GHMP kinase, C-terminal domain			; GHMP kinase, C-terminal domain				; GHMP kinases C terminal						; GHMP Kinase, C-terminal domain	
V1612129		; MucBP domain	; Putative peptidoglycan bound protein (lpxtg motif); Putative peptidoglycan bound protein (lpxtg motif)		; MucBP domain	; consensus disorder prediction			; MucBP domain							
