Gene	CDD	GO	Gene3D	Hamap	Interpro	MobiDBLite	PIRSF	PRINTS	Pfam	ProDom	ProSitePatterns	ProSiteProfiles	SFLD	SMART	SUPERFAMILY	TIGRFAM
V1301158	; PDZ_serine_protease	; PDZ domain; Peptidase S1, PA clan; Peptidase S1C	; Trypsin-like serine proteases; Trypsin-like serine proteases; Trypsin-like serine proteases		; PDZ domain; Peptidase S1, PA clan; Peptidase S1C			; HtrA/DegQ protease family signature	; PDZ domain; Trypsin-like peptidase domain			; PDZ domain profile.		; Domain present in PSD-95, Dlg, and ZO-1/2.	; PDZ domain-like; Trypsin-like serine proteases	
V1363976	; AAA	; AAA+ ATPase domain; ATPase, AAA-type, conserved site; ATPase, AAA-type, core; P-loop containing nucleoside triphosphate hydrolase; Peptidase M41; Peptidase, FtsH	; P-loop containing nucleotide triphosphate hydrolases	; ATP-dependent zinc metalloprotease FtsH [ftsH].	; AAA+ ATPase domain; ATPase, AAA-type, conserved site; ATPase, AAA-type, core; P-loop containing nucleoside triphosphate hydrolase; Peptidase M41; Peptidase, FtsH				; ATPase family associated with various cellular activities (AAA); Peptidase family M41		; AAA-protein family signature.			; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases; FtsH protease domain-like	;  ATP-dependent metallopeptidase HflB
V1033925		; ATPase, F1/V1 complex, beta subunit, C-terminal	; Bovine Mitochondrial F1-atpase; Atp Synthase Beta Chain; Chain D		; ATPase, F1/V1 complex, beta subunit, C-terminal										; C-terminal domain of alpha and beta subunits of F1 ATP synthase	
V1000184		; Bacteriophage lysin; Endopeptidase, NLPC/P60 domain	; endopeptidase domain like (from Nostoc punctiforme)		; Bacteriophage lysin; Endopeptidase, NLPC/P60 domain	; consensus disorder prediction			; Bacteriophage peptidoglycan hydrolase						; Cysteine proteinases	
V1000317		; Transcription elongation factor GreA; Transcription elongation factor GreA/GreB; Transcription elongation factor GreA/GreB family; Transcription elongation factor, GreA/GreB, C-terminal; Transcription elongation factor, GreA/GreB, N-terminal; Transcription elongation factor, GreA/GreB, conserved site		; Transcription elongation factor GreA [greA].	; Transcription elongation factor GreA; Transcription elongation factor GreA/GreB; Transcription elongation factor GreA/GreB family; Transcription elongation factor, GreA/GreB, C-terminal; Transcription elongation factor, GreA/GreB, N-terminal; Transcription elongation factor, GreA/GreB, conserved site		; (Full) transcription elongation factor GreA/GreB		; Transcription elongation factor, GreA/GreB, C-term; Transcription elongation factor, N-terminal		; Prokaryotic transcription elongation factors signature 1.; Prokaryotic transcription elongation factors signature 2.				; FKBP-like; GreA transcript cleavage protein, N-terminal domain	;  transcription elongation factor GreA
V1552729	; S4	; RNA-binding S4 domain; Ribosomal protein S4, bacterial-type; Ribosomal protein S4, conserved site; Ribosomal protein S4/S9, N-terminal	; Structural Genomics Hypothetical 15.5 Kd Protein In Mrca-pcka Intergenic Region; Chain; Ribosomal Protein S4 Delta 41; Chain A	; 30S ribosomal protein S4 [rpsD].	; RNA-binding S4 domain; Ribosomal protein S4, bacterial-type; Ribosomal protein S4, conserved site; Ribosomal protein S4/S9, N-terminal				; Ribosomal protein S4/S9 N-terminal domain; S4 domain		; Ribosomal protein S4 signature.	; S4 RNA-binding domain profile.		; S4 RNA-binding domain; Ribosomal protein S4/S9 N-terminal domain	; Alpha-L RNA-binding motif	;  ribosomal protein uS4
V1000300	; AspRS_core; EcAspRS_like_N	; Aminoacyl-tRNA synthetase, class II; Aminoacyl-tRNA synthetase, class II (D/K/N); Aspartate-tRNA ligase, bacterial/mitochondrial-type; Aspartyl/Asparaginyl-tRNA synthetase, class IIb; GAD domain; GAD-like domain; Nucleic acid-binding, OB-fold; OB-fold nucleic acid binding domain, AA-tRNA synthetase-type	; Bira Bifunctional Protein; Domain 2; Bira Bifunctional Protein; Domain 2; Nucleic acid-binding proteins	; Aspartate--tRNA(Asp) ligase [aspS].	; Aminoacyl-tRNA synthetase, class II; Aminoacyl-tRNA synthetase, class II (D/K/N); Aspartate-tRNA ligase, bacterial/mitochondrial-type; Aspartyl/Asparaginyl-tRNA synthetase, class IIb; GAD domain; GAD-like domain; Nucleic acid-binding, OB-fold; OB-fold nucleic acid binding domain, AA-tRNA synthetase-type			; Aspartyl-tRNA synthetase signature	; GAD domain; OB-fold nucleic acid binding domain; tRNA synthetases class II (D, K and N)			; Aminoacyl-transfer RNA synthetases class-II family profile.			; GAD domain-like; Class II aaRS and biotin synthetases; Class II aaRS and biotin synthetases; Nucleic acid-binding proteins	;  aspartate--tRNA ligase
V1000834	; DEADc; HELICc	; ATP-dependent RNA helicase DEAD-box, conserved site; DEAD/DEAH box helicase domain; Helicase superfamily 1/2, ATP-binding domain; Helicase, C-terminal; P-loop containing nucleoside triphosphate hydrolase; RNA helicase, DEAD-box type, Q motif	; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases		; ATP-dependent RNA helicase DEAD-box, conserved site; DEAD/DEAH box helicase domain; Helicase superfamily 1/2, ATP-binding domain; Helicase, C-terminal; P-loop containing nucleoside triphosphate hydrolase; RNA helicase, DEAD-box type, Q motif	; consensus disorder prediction			; DEAD/DEAH box helicase; Helicase conserved C-terminal domain		; DEAD-box subfamily ATP-dependent helicases signature.	; DEAD-box RNA helicase Q motif profile.; Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.; Superfamilies 1 and 2 helicase C-terminal domain profile.		; DEAD-like helicases superfamily; helicase superfamily c-terminal domain	; P-loop containing nucleoside triphosphate hydrolases	
V1075411	; EFG_mtEFG1_IV; EFG_mtEFG_C	; Elongation factor G, III-V domain; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup; Translation elongation factor EFG, V domain; Translation elongation factor EFG/EF2, domain IV	; Elongation Factor G (Translational Gtpase)		; Elongation factor G, III-V domain; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup; Translation elongation factor EFG, V domain; Translation elongation factor EFG/EF2, domain IV				; Elongation Factor G, domain II; Elongation factor G C-terminus; Elongation factor G, domain IV					; Elongation factor G, domain IV; Elongation factor G C-terminus	; Ribosomal protein S5 domain 2-like; EF-G C-terminal domain-like; EF-G C-terminal domain-like	
V1033474	; EFTU_II; EFTU_III	; Elongation factor Tu, domain 2; P-loop containing nucleoside triphosphate hydrolase; Transcription factor, GTP-binding domain; Translation elongation factor EF1A/initiation factor IF2gamma, C-terminal; Translation elongation factor EFTu-like, domain 2; Translation elongation factor EFTu/EF1A, C-terminal; Translation elongation factor EFTu/EF1A, bacterial/organelle; Translation protein, beta-barrel domain	; Translation factors; Translation factors; P-loop containing nucleotide triphosphate hydrolases		; Elongation factor Tu, domain 2; P-loop containing nucleoside triphosphate hydrolase; Transcription factor, GTP-binding domain; Translation elongation factor EF1A/initiation factor IF2gamma, C-terminal; Translation elongation factor EFTu-like, domain 2; Translation elongation factor EFTu/EF1A, C-terminal; Translation elongation factor EFTu/EF1A, bacterial/organelle; Translation protein, beta-barrel domain				; Elongation factor Tu C-terminal domain; Elongation factor Tu GTP binding domain; Elongation factor Tu domain 2			; Translational (tr)-type guanine nucleotide-binding (G) domain profile.			; P-loop containing nucleoside triphosphate hydrolases; EF-Tu/eEF-1alpha/eIF2-gamma C-terminal domain; Translation proteins	;  translation elongation factor Tu
V1836805		; HAD-like domain; P-type ATPase; P-type ATPase, A  domain; P-type ATPase, cytoplasmic domain N; P-type ATPase, phosphorylation site; P-type ATPase, subfamily IB	; Calcium-transporting ATPase; Calcium-transporting ATPase		; HAD-like domain; P-type ATPase; P-type ATPase, A  domain; P-type ATPase, cytoplasmic domain N; P-type ATPase, phosphorylation site; P-type ATPase, subfamily IB	; consensus disorder prediction		; Copper-transporting ATPase signature; P-type cation-transporting ATPase superfamily signature	; E1-E2 ATPase; haloacid dehalogenase-like hydrolase		; E1-E2 ATPases phosphorylation site.				; HAD-like; HAD-like; Calcium ATPase, transmembrane domain M; Calcium ATPase, transmembrane domain M; Calcium ATPase, transduction domain A	;  copper-translocating P-type ATPase;  cadmium-translocating P-type ATPase;  heavy metal translocating P-type ATPase;  HAD ATPase, P-type, family IC
V1503139		; AAA+ ATPase domain; DNA helicase, RecD-like; P-loop containing nucleoside triphosphate hydrolase; RecD helicase-like helix-hairpin-helix domain; UvrD-like helicase C-terminal domain	; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases	; ATP-dependent RecD-like DNA helicase [recD2].	; AAA+ ATPase domain; DNA helicase, RecD-like; P-loop containing nucleoside triphosphate hydrolase; RecD helicase-like helix-hairpin-helix domain; UvrD-like helicase C-terminal domain				; AAA domain; Helix-hairpin-helix containing domain; UvrD-like helicase C-terminal domain					; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases; P-loop containing nucleoside triphosphate hydrolases; P-loop containing nucleoside triphosphate hydrolases	;  helicase, RecD/TraA family
V1000637	; S14_ClpP_2	; ATP-dependent Clp protease proteolytic subunit; Clp protease proteolytic subunit /Translocation-enhancing protein TepA; ClpP, Ser active site; ClpP, histidine active site; ClpP/crotonase-like domain	; 2-enoyl-CoA Hydratase; Chain A	; ATP-dependent Clp protease proteolytic subunit [clpP].	; ATP-dependent Clp protease proteolytic subunit; Clp protease proteolytic subunit /Translocation-enhancing protein TepA; ClpP, Ser active site; ClpP, histidine active site; ClpP/crotonase-like domain			; Clp protease catalytic subunit P signature	; Clp protease		; Endopeptidase Clp histidine active site.; Endopeptidase Clp serine active site.				; ClpP/crotonase	;  ATP-dependent Clp endopeptidase, proteolytic subunit ClpP
V1042869		; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; P-loop containing nucleoside triphosphate hydrolase				; AAA domain						; P-loop containing nucleoside triphosphate hydrolases	
V1000499		; Amidase signature domain; Amidase, conserved site; Glutamyl-tRNA(Gln) amidotransferase A subunit	; Amidase signature (AS) enzymes	; Glutamyl-tRNA(Gln) amidotransferase subunit A [gatA].	; Amidase signature domain; Amidase, conserved site; Glutamyl-tRNA(Gln) amidotransferase A subunit				; Amidase		; Amidases signature.				; Amidase signature (AS) enzymes	;  aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, A subunit
V1000312		; Ribosomal protein L33; Ribosomal protein L33, conserved site; Zinc-binding ribosomal protein		; 50S ribosomal protein L33 [rpmG].	; Ribosomal protein L33; Ribosomal protein L33, conserved site; Zinc-binding ribosomal protein				; Ribosomal protein L33		; Ribosomal protein L33 signature.				; Zn-binding ribosomal proteins	;  ribosomal protein bL33
V1430753	; LepA; lepA_C; lepA_II	; Elongation factor 4; Elongation factor G, III-V domain; GTP-binding protein LepA, C-terminal; P-loop containing nucleoside triphosphate hydrolase; Small GTP-binding protein domain; Transcription factor, GTP-binding domain; Translation elongation factor EFG, V domain; Translation elongation factor EFTu-like, domain 2	; P-loop containing nucleotide triphosphate hydrolases; Elongation Factor G (Translational Gtpase); Translation factors	; Elongation factor 4 [lepA].	; Elongation factor 4; Elongation factor G, III-V domain; GTP-binding protein LepA, C-terminal; P-loop containing nucleoside triphosphate hydrolase; Small GTP-binding protein domain; Transcription factor, GTP-binding domain; Translation elongation factor EFG, V domain; Translation elongation factor EFTu-like, domain 2			; GTP-binding elongation factor signature	; Elongation factor G C-terminus; Elongation factor Tu GTP binding domain; Elongation factor Tu domain 2; GTP-binding protein LepA C-terminus			; Translational (tr)-type guanine nucleotide-binding (G) domain profile.			; EF-G C-terminal domain-like; EF-G C-terminal domain-like; P-loop containing nucleoside triphosphate hydrolases	;  elongation factor 4;  small GTP-binding protein domain
V1000835		; Mur ligase, C-terminal; Mur ligase, N-terminal catalytic domain; Mur ligase, central; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	; MurE/MurF N-terminal domain	; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [murF].	; Mur ligase, C-terminal; Mur ligase, N-terminal catalytic domain; Mur ligase, central; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase				; Mur ligase family, catalytic domain; Mur ligase family, glutamate ligase domain; Mur ligase middle domain						; MurD-like peptide ligases, peptide-binding domain; MurE/MurF N-terminal domain; MurD-like peptide ligases, catalytic domain	;  UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
V1000641	; TIM	; Aldolase-type TIM barrel; Triosephosphate isomerase; Triosephosphate isomerase, active site; Triosephosphate isomerase, bacterial/eukaryotic	; Aldolase class I	; Triosephosphate isomerase [tpiA].	; Aldolase-type TIM barrel; Triosephosphate isomerase; Triosephosphate isomerase, active site; Triosephosphate isomerase, bacterial/eukaryotic				; Triosephosphate isomerase		; Triosephosphate isomerase active site.	; Triosephosphate isomerase (TIM) family profile.			; Triosephosphate isomerase (TIM)	;  triose-phosphate isomerase
V1000162		; Dihydropteroate synthase; Dihydropteroate synthase-like; Pterin-binding domain	; Dihydropteroate (DHP) synthetase		; Dihydropteroate synthase; Dihydropteroate synthase-like; Pterin-binding domain				; Pterin binding enzyme		; Dihydropteroate synthase signature 1.	; Pterin-binding domain profile.			; Dihydropteroate synthetase-like	;  dihydropteroate synthase
V1836829	; ABCF_EF-3	; AAA+ ATPase domain; ABC transporter-like; ABC-transporter extension domain; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases		; AAA+ ATPase domain; ABC transporter-like; ABC-transporter extension domain; P-loop containing nucleoside triphosphate hydrolase				; ABC transporter			; ATP-binding cassette, ABC transporter-type domain profile.		; ATPases associated with a variety of cellular activities; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases; P-loop containing nucleoside triphosphate hydrolases; P-loop containing nucleoside triphosphate hydrolases	
V1852118		; PAS domain			; PAS domain				; PAS domain						; PYP-like sensor domain (PAS domain)	
V1016072		; Replication gene A protein			; Replication gene A protein				; Bacteriophage replication gene A protein (GPA)	; A GPA METAL-BINDING DNA-BINDING ENDONUCLEASE ZINC-FINGER ZINC HYDROLASE NUCLEASE INITIATION						
V1000547	; ABC_MalK_N	; AAA+ ATPase domain; ABC transporter, conserved site; ABC transporter-like; Molybdate/tungstate binding, C-terminal; P-loop containing nucleoside triphosphate hydrolase; Transport-associated OB, type 2	; P-loop containing nucleotide triphosphate hydrolases; Nucleic acid-binding proteins		; AAA+ ATPase domain; ABC transporter, conserved site; ABC transporter-like; Molybdate/tungstate binding, C-terminal; P-loop containing nucleoside triphosphate hydrolase; Transport-associated OB, type 2				; ABC transporter; TOBE domain		; ABC transporters family signature.	; ATP-binding cassette, ABC transporter-type domain profile.		; ATPases associated with a variety of cellular activities	; MOP-like; P-loop containing nucleoside triphosphate hydrolases	
