Gene	CDD	GO	Gene3D	Hamap	Interpro	MobiDBLite	PIRSF	PRINTS	Pfam	ProDom	ProSitePatterns	ProSiteProfiles	SFLD	SMART	SUPERFAMILY	TIGRFAM
V1339861	; RPS2	; Ribosomal protein S2; Ribosomal protein S2, bacteria/mitochondria/plastid; Ribosomal protein S2, conserved site; Ribosomal protein S2, flavodoxin-like domain	; Helix hairpin bin; Glucose-6-phosphate isomerase like protein; domain 1	; 30S ribosomal protein S2 [rpsB].	; Ribosomal protein S2; Ribosomal protein S2, bacteria/mitochondria/plastid; Ribosomal protein S2, conserved site; Ribosomal protein S2, flavodoxin-like domain			; Ribosomal protein S2 signature	; Ribosomal protein S2		; Ribosomal protein S2 signature 1.				; Ribosomal protein S2	;  ribosomal protein uS2
V1340044		; Amidohydrolase-related; Metal-dependent hydrolase; Metal-dependent hydrolase, composite domain	; Metal-dependent hydrolases		; Amidohydrolase-related; Metal-dependent hydrolase; Metal-dependent hydrolase, composite domain				; Amidohydrolase family						; Metallo-dependent hydrolases; Composite domain of metallo-dependent hydrolases	
V1431509		; Competence protein ComEA, helix-hairpin-helix domain; Helix-hairpin-helix DNA-binding motif, class 1; RuvA domain 2-like; Soluble ligand binding domain	; AF1531-like domain; Outer membrane lipoprotein wza domain like		; Competence protein ComEA, helix-hairpin-helix domain; Helix-hairpin-helix DNA-binding motif, class 1; RuvA domain 2-like; Soluble ligand binding domain	; consensus disorder prediction			; Helix-hairpin-helix motif; SLBB domain					; Helix-hairpin-helix DNA-binding motif class 1; Helix-hairpin-helix DNA-binding motif class 1	; RuvA domain 2-like	;  competence protein ComEA helix-hairpin-helix repeat region
V1448355	; MFS	; Major facilitator superfamily domain; Major facilitator,  sugar transporter-like	; MFS general substrate transporter like domains; MFS general substrate transporter like domains		; Major facilitator superfamily domain; Major facilitator,  sugar transporter-like				; Sugar (and other) transporter			; Major facilitator superfamily (MFS) profile.			; MFS general substrate transporter	
V1456494	; cytidine_deaminase	; Cytidine and deoxycytidylate deaminases, zinc-binding; Cytidine deaminase-like	; Cytidine Deaminase		; Cytidine and deoxycytidylate deaminases, zinc-binding; Cytidine deaminase-like				; Cytidine and deoxycytidylate deaminase zinc-binding region						; Cytidine deaminase-like	
V1491946	; MreB_like	; Cell shape determining protein MreB	; Actin; Chain A		; Cell shape determining protein MreB			; Bacterial cell shape determinant MreB/Mbl protein signature	; MreB/Mbl protein						; Actin-like ATPase domain; Actin-like ATPase domain	;  cell shape determining protein, MreB/Mrl family
V1573647		; Protein of unknown function DUF177			; Protein of unknown function DUF177				; Uncharacterized ACR, COG1399							
V1599173	; GIY-YIG_UvrC_Cho	; GIY-YIG domain; GIY-YIG nuclease superfamily; RuvA domain 2-like; UVR domain; UvrABC system, subunit C; UvrC family homology region	; 5' to 3' exonuclease; C-terminal UvrC-binding domain of UvrB; GIY-YIG endonuclease	; UvrABC system protein C [uvrC].	; GIY-YIG domain; GIY-YIG nuclease superfamily; RuvA domain 2-like; UVR domain; UvrABC system, subunit C; UvrC family homology region				; GIY-YIG catalytic domain; UvrB/uvrC motif; UvrC Helix-hairpin-helix N-terminal			; GIY-YIG domain profile.; UVR domain profile.; UvrC family, homology region profile.		; GIY-YIG type nucleases (URI domain)	; GIY-YIG endonuclease; C-terminal UvrC-binding domain of UvrB; RuvA domain 2-like	;  excinuclease ABC subunit C
V1607305		; Transposase, mutator type			; Transposase, mutator type				; Transposase, Mutator family							
V1886773	; PDZ_serine_protease	; PDZ domain; Peptidase S16, Lon C-terminal; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup			; PDZ domain; Peptidase S16, Lon C-terminal; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup				; Lon protease (S16) C-terminal proteolytic domain; PDZ domain						; Ribosomal protein S5 domain 2-like; PDZ domain-like	
V1899644	; NAD_synthase	; NAD(+) synthetase; NAD/GMP synthase; NH(3)-dependent NAD(+) synthetase; Rossmann-like alpha/beta/alpha sandwich fold	; HUPs	; NH(3)-dependent NAD(+) synthetase [nadE].	; NAD(+) synthetase; NAD/GMP synthase; NH(3)-dependent NAD(+) synthetase; Rossmann-like alpha/beta/alpha sandwich fold				; NAD synthase						; Adenine nucleotide alpha hydrolases-like	;  NAD+ synthetase
V1912393	; GH31_N; GH31_glucosidase_II_MalA	; Alpha-glucosidase, domain of unknown function DUF4968; Domain of unknown function DUF5110; Galactose mutarotase-like domain; Glycoside hydrolase family 31; Glycoside hydrolase family 31, N-terminal domain; Glycoside hydrolase superfamily; Glycosyl hydrolases family 31, active site			; Alpha-glucosidase, domain of unknown function DUF4968; Domain of unknown function DUF5110; Galactose mutarotase-like domain; Glycoside hydrolase family 31; Glycoside hydrolase family 31, N-terminal domain; Glycoside hydrolase superfamily; Glycosyl hydrolases family 31, active site				; Domain of unknown function (DUF4968); Domain of unknown function (DUF5110); Galactose mutarotase-like; Glycosyl hydrolases family 31		; Glycosyl hydrolases family 31 active site.				; Galactose mutarotase-like; Glycosyl hydrolase domain; (Trans)glycosidases	
V1000542		; Flavoprotein-like domain; NADPH-dependent FMN reductase-like			; Flavoprotein-like domain; NADPH-dependent FMN reductase-like				; NADPH-dependent FMN reductase						; Flavoproteins	
V1036199		; Carbamoyl-phosphate synthase, small subunit N-terminal domain; Class I glutamine amidotransferase-like; Glutamine amidotransferase	; Carbamoyl phosphate synthetase		; Carbamoyl-phosphate synthase, small subunit N-terminal domain; Class I glutamine amidotransferase-like; Glutamine amidotransferase			; Carbamoyl-phosphate synthase protein GATase domain signature	; Carbamoyl-phosphate synthase small chain, CPSase domain; Glutamine amidotransferase class-I			; Glutamine amidotransferase type 1 domain profile.		; Carbamoyl-phosphate synthase small chain, CPSase domain	; Class I glutamine amidotransferase-like; Carbamoyl phosphate synthetase, small subunit N-terminal domain	
V1136061	; Ape1-like_AP-endo	; AP endonuclease 1; AP endonuclease 1, binding site; AP endonuclease 1, conserved site; Endonuclease/exonuclease/phosphatase			; AP endonuclease 1; AP endonuclease 1, binding site; AP endonuclease 1, conserved site; Endonuclease/exonuclease/phosphatase				; Endonuclease/Exonuclease/phosphatase family		; AP endonucleases family 1 signature 1.; AP endonucleases family 1 signature 2.	; AP endonucleases family 1 profile.			; DNase I-like	;  exodeoxyribonuclease III;  exodeoxyribonuclease III (xth)
V1144166		; Glutamine synthetase, catalytic domain; Glutamine synthetase/guanido kinase, catalytic domain	; Glutamine synthetase/guanido kinase		; Glutamine synthetase, catalytic domain; Glutamine synthetase/guanido kinase, catalytic domain				; Glutamine synthetase, catalytic domain						; Glutamine synthetase/guanido kinase	
V1149997		; Dihydrodipicolinate reductase, N-terminal; NAD(P)-binding domain	; NAD(P)-binding Rossmann-like Domain		; Dihydrodipicolinate reductase, N-terminal; NAD(P)-binding domain				; Dihydrodipicolinate reductase, N-terminus						; NAD(P)-binding Rossmann-fold domains	
V1150418		; Bacteriophage terminase, large subunit; Terminase large subunit, T4likevirus-type			; Bacteriophage terminase, large subunit; Terminase large subunit, T4likevirus-type				; Terminase-like family							;  phage terminase, large subunit, PBSX family
V1203762	; S1_like	; Nucleic acid-binding, OB-fold; RNA-binding domain, S1; S1 domain	; Nucleic acid-binding proteins		; Nucleic acid-binding, OB-fold; RNA-binding domain, S1; S1 domain				; S1 RNA binding domain			; S1 domain profile.		; Ribosomal protein S1-like RNA-binding domain	; Nucleic acid-binding proteins	
V1220909		; Conserved hypothetical protein CHP01784			; Conserved hypothetical protein CHP01784				; PD-(D/E)XK nuclease family transposase							;  conserved hypothetical protein
V1340372		; Metalloenzyme, LuxS/M16 peptidase-like; Peptidase M16 domain	; Cytochrome Bc1 Complex; Chain A		; Metalloenzyme, LuxS/M16 peptidase-like; Peptidase M16 domain										; LuxS/MPP-like metallohydrolase; LuxS/MPP-like metallohydrolase	
V1449438		; Phage minor structural protein, N-terminal domain	; Apolipoprotein		; Phage minor structural protein, N-terminal domain										; Apolipoprotein A-I	;  phage minor structural protein, N-terminal region
V1785823		; HAD-like domain; P-type ATPase; P-type ATPase, A  domain; P-type ATPase, cytoplasmic domain N; P-type ATPase, phosphorylation site; P-type ATPase, subfamily IB	; Calcium-transporting ATPase; Calcium-transporting ATPase		; HAD-like domain; P-type ATPase; P-type ATPase, A  domain; P-type ATPase, cytoplasmic domain N; P-type ATPase, phosphorylation site; P-type ATPase, subfamily IB	; consensus disorder prediction		; Copper-transporting ATPase signature; P-type cation-transporting ATPase superfamily signature	; E1-E2 ATPase; haloacid dehalogenase-like hydrolase		; E1-E2 ATPases phosphorylation site.				; HAD-like; HAD-like; Calcium ATPase, transduction domain A; Calcium ATPase, transmembrane domain M; Calcium ATPase, transmembrane domain M	;  copper-translocating P-type ATPase;  cadmium-translocating P-type ATPase;  heavy metal translocating P-type ATPase;  HAD ATPase, P-type, family IC
V1899719		; Domain of unknown function DUF3642, lipoprotein			; Domain of unknown function DUF3642, lipoprotein	; consensus disorder prediction			; Bacterial lipoprotein			; Prokaryotic membrane lipoprotein lipid attachment site profile.				
V1912716		; Alkaline phosphatase-like, alpha/beta/alpha; Alkaline-phosphatase-like, core domain; Conserved hypothetical protein CHP02687; PglZ domain	; Alkaline Phosphatase		; Alkaline phosphatase-like, alpha/beta/alpha; Alkaline-phosphatase-like, core domain; Conserved hypothetical protein CHP02687; PglZ domain				; PglZ domain						; Alkaline phosphatase-like	;  TIGR02687 family protein
V1038283		; Uric acid permease UacT-like; Xanthine/uracil permease; Xanthine/uracil/vitamin C permease			; Uric acid permease UacT-like; Xanthine/uracil permease; Xanthine/uracil/vitamin C permease				; Permease family		; Xanthine/uracil permeases family signature.					;  uracil-xanthine permease;  xanthine permease
V1076095	; AAA	; ATPase, AAA-type, core; P-loop containing nucleoside triphosphate hydrolase	; DNA helicase RuvA subunit; DNA helicase RuvA subunit; P-loop containing nucleotide triphosphate hydrolases		; ATPase, AAA-type, core; P-loop containing nucleoside triphosphate hydrolase	; consensus disorder prediction			; AAA domain (Cdc48 subfamily)						; P-loop containing nucleoside triphosphate hydrolases	
V1136263		; P-loop containing nucleoside triphosphate hydrolase; PhoH-like protein	; P-loop containing nucleotide triphosphate hydrolases		; P-loop containing nucleoside triphosphate hydrolase; PhoH-like protein				; PhoH-like protein						; P-loop containing nucleoside triphosphate hydrolases	
V1143974		; Beta-lactamase/transpeptidase-like	; DD-peptidase/beta-lactamase superfamily		; Beta-lactamase/transpeptidase-like				; Beta-lactamase enzyme family						; beta-lactamase/transpeptidase-like	
V1203314		; Lambda repressor-like, DNA-binding domain; ParB/RepB/Spo0J partition protein family; ParB/Sulfiredoxin	; Conserved hypothetical protein from pyrococcus furiosus pfu- 392566-001; lambda repressor-like DNA-binding domains		; Lambda repressor-like, DNA-binding domain; ParB/RepB/Spo0J partition protein family; ParB/Sulfiredoxin	; consensus disorder prediction			; ParB-like nuclease domain					; ParB-like nuclease domain	; KorB DNA-binding domain-like; ParB/Sulfiredoxin	;  ParB/RepB/Spo0J family partition protein
V1296259	; RIBOc	; Ribonuclease III domain			; Ribonuclease III domain				; Ribonuclease-III-like		; Ribonuclease III family signature.	; Ribonuclease III family domain profile.		; Ribonuclease III family; Ribonuclease III family	; RNase III domain-like; RNase III domain-like	
V1520692		; Glycoside hydrolase superfamily; Glycoside hydrolase, catalytic domain; Glycoside hydrolase, family 25; Glycoside hydrolase, family 25 subgroup	; Glycosidases		; Glycoside hydrolase superfamily; Glycoside hydrolase, catalytic domain; Glycoside hydrolase, family 25; Glycoside hydrolase, family 25 subgroup				; Glycosyl hydrolases family 25					; Glycosyl hydrolases family 25	; (Trans)glycosidases	
V1576500		; Protein of unknown function DUF4867			; Protein of unknown function DUF4867				; Domain of unknown function (DUF4867)							
V1599137	; AdoMet_MTases	; Bacterial Fmu (Sun)/eukaryotic nucleolar NOL1/Nop2p, conserved site; NusB/RsmB/TIM44; RNA (C5-cytosine) methyltransferase; S-adenosyl-L-methionine-dependent methyltransferase; SAM-dependent methyltransferase RsmB/NOP2-type; rRNA small subunit methyltransferase B	; Vaccinia Virus protein VP39; N-utilizing Substance Protein B Homolog; Chain A		; Bacterial Fmu (Sun)/eukaryotic nucleolar NOL1/Nop2p, conserved site; NusB/RsmB/TIM44; RNA (C5-cytosine) methyltransferase; S-adenosyl-L-methionine-dependent methyltransferase; SAM-dependent methyltransferase RsmB/NOP2-type; rRNA small subunit methyltransferase B			; RNA (C5-cytosine) methyltransferase signature	; 16S rRNA methyltransferase RsmB/F; NusB family		; NOL1/NOP2/sun family signature.	; SAM-dependent MTase RsmB/NOP-type domain profile.			; NusB-like; S-adenosyl-L-methionine-dependent methyltransferases	;  16S rRNA (cytosine(967)-C(5))-methyltransferase
V1852147		; ADP ribosyltransferase	; Toxin ADP-ribosyltransferase; Chain A		; ADP ribosyltransferase				; ADP-ribosyltransferase exoenzyme						; ADP-ribosylation	
V1886043		; Negative regulator of genetic competence, MecA			; Negative regulator of genetic competence, MecA				; Negative regulator of genetic competence (MecA)							
V1886399		; Ribosomal protein L4 domain; Ribosomal protein L4/L1e			; Ribosomal protein L4 domain; Ribosomal protein L4/L1e				; Ribosomal protein L4/L1 family						; Ribosomal protein L4	
V1886718	; HTH_XRE	; Cro/C1-type helix-turn-helix domain; Lambda repressor-like, DNA-binding domain	; lambda repressor-like DNA-binding domains		; Cro/C1-type helix-turn-helix domain; Lambda repressor-like, DNA-binding domain				; Helix-turn-helix			; Cro/C1-type HTH domain profile.		; Helix-turn-helix XRE-family like proteins 	; lambda repressor-like DNA-binding domains	
V1887022		; AdipoR/Haemolysin-III-related; Hly-III			; AdipoR/Haemolysin-III-related; Hly-III				; Haemolysin-III related							;  channel protein, hemolysin III family
V1888247	; Aldose_epim_lacX	; Aldose 1-/Glucose-6-phosphate 1-epimerase; Galactose mutarotase-like domain; Glycoside hydrolase-type carbohydrate-binding			; Aldose 1-/Glucose-6-phosphate 1-epimerase; Galactose mutarotase-like domain; Glycoside hydrolase-type carbohydrate-binding				; Aldose 1-epimerase						; Galactose mutarotase-like	
V1000462	; nucleoside_deaminase	; APOBEC/CMP deaminase, zinc-binding; Cytidine and deoxycytidylate deaminases, zinc-binding; Cytidine deaminase-like; tRNA-specific adenosine deaminase	; Cytidine Deaminase	; tRNA-specific adenosine deaminase [tadA].	; APOBEC/CMP deaminase, zinc-binding; Cytidine and deoxycytidylate deaminases, zinc-binding; Cytidine deaminase-like; tRNA-specific adenosine deaminase				; MafB19-like deaminase		; Cytidine and deoxycytidylate deaminases zinc-binding region signature.	; Cytidine and deoxycytidylate deaminases domain profile.			; Cytidine deaminase-like	
